Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.9384723125
1,2040-2059,24.434749749999998
1,2060-2079,24.904460937499998
1,2080-2099,25.509249812500002
2,2020-2039,25.360111
2,2040-2059,25.839911187500004
2,2060-2079,26.367690874999994
2,2080-2099,26.92554062500001
3,2020-2039,26.249908625
3,2040-2059,26.693915499999996
3,2060-2079,27.215581687500002
3,2080-2099,27.801443375
4,2020-2039,25.8533378125
4,2040-2059,26.273926937499997
4,2060-2079,26.775244062499997
4,2080-2099,27.288120000000003
5,2020-2039,25.233077875
5,2040-2059,25.640983749999997
5,2060-2079,26.144834875000004
5,2080-2099,26.6771470625
6,2020-2039,24.720705875
6,2040-2059,25.152555562499998
6,2060-2079,25.6564695625
6,2080-2099,26.209881562499994
7,2020-2039,24.3579124375
7,2040-2059,24.779346562500002
7,2060-2079,25.252886874999998
7,2080-2099,25.8545866875
8,2020-2039,24.1872498125
8,2040-2059,24.631933
8,2060-2079,25.1203324375
8,2080-2099,25.6830810625
9,2020-2039,24.2974609375
9,2040-2059,24.719159874999995
9,2060-2079,25.2135680625
9,2080-2099,25.753393
10,2020-2039,24.392365249999997
10,2040-2059,24.806913875
10,2060-2079,25.284300874999996
10,2080-2099,25.806156687499996
11,2020-2039,24.189862937500006
11,2040-2059,24.63079525
11,2060-2079,25.139978125
11,2080-2099,25.6709320625
12,2020-2039,23.4642296875
12,2040-2059,23.925115812499996
12,2060-2079,24.4824323125
12,2080-2099,25.092390937500003
