Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.5846591875
1,2040-2059,26.011986375
1,2060-2079,26.466672437499998
1,2080-2099,26.942186
2,2020-2039,25.907102625000004
2,2040-2059,26.331360624999995
2,2060-2079,26.830747500000005
2,2080-2099,27.249630625000005
3,2020-2039,26.479916062500006
3,2040-2059,26.9137826875
3,2060-2079,27.3798290625
3,2080-2099,27.760875999999996
4,2020-2039,26.7082105625
4,2040-2059,27.127817625
4,2060-2079,27.601556749999997
4,2080-2099,28.0127923125
5,2020-2039,26.2655855625
5,2040-2059,26.718956249999998
5,2060-2079,27.158576624999995
5,2080-2099,27.5186318125
6,2020-2039,25.857994687499996
6,2040-2059,26.266237249999996
6,2060-2079,26.780500000000004
6,2080-2099,27.225988687500003
7,2020-2039,26.343225687500002
7,2040-2059,26.776235875
7,2060-2079,27.3359391875
7,2080-2099,27.797442
8,2020-2039,27.047563874999998
8,2040-2059,27.552198687500002
8,2060-2079,28.0826495
8,2080-2099,28.548467624999997
9,2020-2039,27.530586812499998
9,2040-2059,28.040658124999993
9,2060-2079,28.5557305625
9,2080-2099,29.088922562500002
10,2020-2039,27.7048346875
10,2040-2059,28.198588125000004
10,2060-2079,28.6817920625
10,2080-2099,29.236810000000006
11,2020-2039,27.154933562500002
11,2040-2059,27.659034125000005
11,2060-2079,28.149908312500003
11,2080-2099,28.6821266875
12,2020-2039,25.944672250000004
12,2040-2059,26.466967187500003
12,2060-2079,26.950140125000004
12,2080-2099,27.465433875000002
