Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.8918056875
1,2040-2059,26.198098187499998
1,2060-2079,26.610023937500003
1,2080-2099,27.042874937499995
2,2020-2039,25.5324265
2,2040-2059,25.874109999999995
2,2060-2079,26.2781406875
2,2080-2099,26.693215125000002
3,2020-2039,25.63334675
3,2040-2059,25.9912755625
3,2060-2079,26.352785125
3,2080-2099,26.779056062499997
4,2020-2039,26.094164687500005
4,2040-2059,26.440853375
4,2060-2079,26.819378187500003
4,2080-2099,27.240770625000003
5,2020-2039,26.7466768125
5,2040-2059,27.0938869375
5,2060-2079,27.469607375
5,2080-2099,27.8843913125
6,2020-2039,27.418817375
6,2040-2059,27.765769062500002
6,2060-2079,28.163549999999997
6,2080-2099,28.6197824375
7,2020-2039,27.964937062500002
7,2040-2059,28.3131441875
7,2060-2079,28.728123687500002
7,2080-2099,29.179198312500002
8,2020-2039,28.275490312500004
8,2040-2059,28.6345150625
8,2060-2079,29.0792860625
8,2080-2099,29.523933874999997
9,2020-2039,28.313444687500002
9,2040-2059,28.6691283125
9,2060-2079,29.1035376875
9,2080-2099,29.574693000000003
10,2020-2039,28.029916625
10,2040-2059,28.404340437499997
10,2060-2079,28.817961125
10,2080-2099,29.292854500000004
11,2020-2039,27.444066875000004
11,2040-2059,27.790707437500004
11,2060-2079,28.222031
11,2080-2099,28.668151624999997
12,2020-2039,26.613356187500003
12,2040-2059,26.944946812499996
12,2060-2079,27.382233125
12,2080-2099,27.799060187499997
