Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.860049625
1,2040-2059,25.2248780625
1,2060-2079,25.564649875
1,2080-2099,25.9950053125
2,2020-2039,24.5066835
2,2040-2059,24.858483
2,2060-2079,25.19409724999999
2,2080-2099,25.591054375
3,2020-2039,24.536837812499996
3,2040-2059,24.863454062499997
3,2060-2079,25.211929625
3,2080-2099,25.6166649375
4,2020-2039,24.903908625000003
4,2040-2059,25.222471375
4,2060-2079,25.566819000000002
4,2080-2099,25.986044812499994
5,2020-2039,25.476197437499998
5,2040-2059,25.7731188125
5,2060-2079,26.117100375
5,2080-2099,26.5142733125
6,2020-2039,26.0951108125
6,2040-2059,26.4063271875
6,2060-2079,26.7462358125
6,2080-2099,27.1556868125
7,2020-2039,26.6560245625
7,2040-2059,26.984940562499997
7,2060-2079,27.3488525
7,2080-2099,27.758003937500003
8,2020-2039,27.129406687499994
8,2040-2059,27.471683562500004
8,2060-2079,27.863955750000002
8,2080-2099,28.292159875
9,2020-2039,27.345720187499996
9,2040-2059,27.708564312500002
9,2060-2079,28.126468375
9,2080-2099,28.583452625
10,2020-2039,27.164759375000003
10,2040-2059,27.52541325
10,2060-2079,27.934927187500005
10,2080-2099,28.412150125
11,2020-2039,26.5106079375
11,2040-2059,26.857570875
11,2060-2079,27.2647508125
11,2080-2099,27.712380250000002
12,2020-2039,25.619493562499997
12,2040-2059,25.981720187499995
12,2060-2079,26.345010750000004
12,2080-2099,26.783860375000003
