Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.7361485
1,2040-2059,24.141476062500004
1,2060-2079,24.65541925
1,2080-2099,25.28325925
2,2020-2039,23.911142750000007
2,2040-2059,24.381645312499998
2,2060-2079,24.880864625
2,2080-2099,25.4549005625
3,2020-2039,24.4100718125
3,2040-2059,24.830242375
3,2060-2079,25.3234436875
3,2080-2099,25.929086437499997
4,2020-2039,24.239972812500003
4,2040-2059,24.77631975
4,2060-2079,25.3643765
4,2080-2099,25.974587749999998
5,2020-2039,23.085718562500002
5,2040-2059,23.6612359375
5,2060-2079,24.351725499999997
5,2080-2099,24.9502970625
6,2020-2039,21.749053000000004
6,2040-2059,22.31643025
6,2060-2079,22.8951076875
6,2080-2099,23.610332999999997
7,2020-2039,21.642011500000006
7,2040-2059,22.231504812500006
7,2060-2079,22.8102694375
7,2080-2099,23.454473125
8,2020-2039,23.5251
8,2040-2059,24.053619749999996
8,2060-2079,24.663789562499996
8,2080-2099,25.251201374999997
9,2020-2039,25.6016978125
9,2040-2059,26.140817812500003
9,2060-2079,26.697289749999996
9,2080-2099,27.407581625
10,2020-2039,25.901501375000006
10,2040-2059,26.571323562499995
10,2060-2079,27.1837161875
10,2080-2099,27.928673125
11,2020-2039,24.8781965
11,2040-2059,25.4526783125
11,2060-2079,26.115704812499995
11,2080-2099,26.799516437499996
12,2020-2039,24.0292681875
12,2040-2059,24.492266625
12,2060-2079,25.0673398125
12,2080-2099,25.699985062499998
