Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,6.5249214874999995
1,2040-2059,6.80941605
1,2060-2079,7.27606400625
1,2080-2099,7.695638206250001
2,2020-2039,6.82350680625
2,2040-2059,7.356016812499999
2,2060-2079,7.655474600000001
2,2080-2099,7.99311538125
3,2020-2039,8.28463414375
3,2040-2059,8.8489356375
3,2060-2079,9.151095150000002
3,2080-2099,9.5650429625
4,2020-2039,10.78512028125
4,2040-2059,11.304051718750001
4,2060-2079,11.55866125
4,2080-2099,12.20399071875
5,2020-2039,14.260507593750003
5,2040-2059,14.737919499999999
5,2060-2079,15.33452896875
5,2080-2099,16.031447749999998
6,2020-2039,18.370859749999997
6,2040-2059,18.76754425
6,2060-2079,19.358306187500002
6,2080-2099,20.223358625
7,2020-2039,20.746774062499995
7,2040-2059,21.4921259375
7,2060-2079,22.242193437499992
7,2080-2099,23.3342828125
8,2020-2039,20.258519062500003
8,2040-2059,21.015906374999997
8,2060-2079,21.837756
8,2080-2099,22.817622937499994
9,2020-2039,17.0275651875
9,2040-2059,17.8299808125
9,2060-2079,18.4868079375
9,2080-2099,19.1928961875
10,2020-2039,12.9273405625
10,2040-2059,13.402437499999998
10,2060-2079,13.848245031249999
10,2080-2099,14.4420604375
11,2020-2039,9.4402651375
11,2040-2059,9.8692950625
11,2060-2079,10.13672534375
11,2080-2099,10.885554562500003
12,2020-2039,7.3085784375000005
12,2040-2059,7.786959275
12,2060-2079,8.19325751875
12,2080-2099,8.753964906250001
