Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.758343749999998
1,2040-2059,27.201912125
1,2060-2079,27.5886663125
1,2080-2099,27.819384687499998
2,2020-2039,27.074071
2,2040-2059,27.534458375
2,2060-2079,27.898464625000003
2,2080-2099,28.141931000000003
3,2020-2039,27.083868000000002
3,2040-2059,27.5703215625
3,2060-2079,27.923854249999998
3,2080-2099,28.219761500000004
4,2020-2039,26.832834249999998
4,2040-2059,27.333157062500003
4,2060-2079,27.684516937500003
4,2080-2099,27.876018375
5,2020-2039,26.685068749999996
5,2040-2059,27.205022500000002
5,2060-2079,27.5554215
5,2080-2099,27.7799020625
6,2020-2039,26.879856250000003
6,2040-2059,27.425748749999997
6,2060-2079,27.790826437499998
6,2080-2099,28.028029625000002
7,2020-2039,27.676589000000003
7,2040-2059,28.274243375
7,2060-2079,28.628157
7,2080-2099,28.8426141875
8,2020-2039,28.245522062500005
8,2040-2059,28.8127846875
8,2060-2079,29.197885062499996
8,2080-2099,29.429748812499998
9,2020-2039,28.1820795625
9,2040-2059,28.689381124999997
9,2060-2079,29.0177400625
9,2080-2099,29.254772937500004
10,2020-2039,27.710892750000003
10,2040-2059,28.2546363125
10,2060-2079,28.5612033125
10,2080-2099,28.7903959375
11,2020-2039,26.939440250000004
11,2040-2059,27.464018625
11,2060-2079,27.784226624999995
11,2080-2099,28.036078
12,2020-2039,26.5461404375
12,2040-2059,27.0152075625
12,2060-2079,27.394471062500003
12,2080-2099,27.550214875
