Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.650446187500002
1,2040-2059,32.4129966875
1,2060-2079,32.805952874999996
1,2080-2099,32.99330718750001
2,2020-2039,31.2392314375
2,2040-2059,31.911616749999993
2,2060-2079,32.38130375
2,2080-2099,32.6670204375
3,2020-2039,30.9678331875
3,2040-2059,31.598506562499995
3,2060-2079,32.107298
3,2080-2099,32.229546687500005
4,2020-2039,29.6009554375
4,2040-2059,30.2084249375
4,2060-2079,30.728819750000003
4,2080-2099,30.871912125
5,2020-2039,26.867123749999998
5,2040-2059,27.4396699375
5,2060-2079,27.966262375000003
5,2080-2099,28.24786725
6,2020-2039,24.380846625000004
6,2040-2059,24.9638704375
6,2060-2079,25.501539125
6,2080-2099,25.739576687500005
7,2020-2039,24.123578125
7,2040-2059,24.7321606875
7,2060-2079,25.207272625000005
7,2080-2099,25.42071175
8,2020-2039,26.395901437499994
8,2040-2059,27.1129705
8,2060-2079,27.444018000000007
8,2080-2099,27.719293125000004
9,2020-2039,29.587438625000004
9,2040-2059,30.242944125
9,2060-2079,30.701779812500003
9,2080-2099,31.019097124999995
10,2020-2039,31.722298125000002
10,2040-2059,32.328517375
10,2060-2079,32.8545045625
10,2080-2099,33.021128437499996
11,2020-2039,32.4036270625
11,2040-2059,33.000932812500004
11,2060-2079,33.447024750000004
11,2080-2099,33.634237
12,2020-2039,32.1326943125
12,2040-2059,32.8111485
12,2060-2079,33.2106306875
12,2080-2099,33.44365575
