Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,22.634227562499998
1,2040-2059,23.164620249999995
1,2060-2079,23.647662312500003
1,2080-2099,23.7273781875
2,2020-2039,24.877275625000003
2,2040-2059,25.561232812500005
2,2060-2079,26.003361249999998
2,2080-2099,26.137121625000002
3,2020-2039,28.719521187499996
3,2040-2059,29.204046249999998
3,2060-2079,29.6264034375
3,2080-2099,29.817984437499998
4,2020-2039,31.684127375
4,2040-2059,32.1516163125
4,2060-2079,32.52546725
4,2080-2099,32.7468678125
5,2020-2039,31.818968125000005
5,2040-2059,32.360531625
5,2060-2079,32.5537309375
5,2080-2099,32.9497705
6,2020-2039,30.5005635625
6,2040-2059,31.1996700625
6,2060-2079,31.4364520625
6,2080-2099,31.644630250000002
7,2020-2039,29.8397653125
7,2040-2059,30.347375875
7,2060-2079,30.63212975
7,2080-2099,30.780460437499997
8,2020-2039,29.571841437499998
8,2040-2059,30.01152325
8,2060-2079,30.472109875
8,2080-2099,30.505202875000002
9,2020-2039,28.8476555625
9,2040-2059,29.3387865625
9,2060-2079,29.738724124999997
9,2080-2099,29.88182925
10,2020-2039,27.257228187499997
10,2040-2059,27.812260187500005
10,2060-2079,28.234570875000003
10,2080-2099,28.4254140625
11,2020-2039,25.094369625
11,2040-2059,25.577084687499998
11,2060-2079,25.978662375000006
11,2080-2099,26.1145139375
12,2020-2039,22.681315375
12,2040-2059,23.244574999999998
12,2060-2079,23.64337675
12,2080-2099,23.84591125
