Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.560235187499998
1,2040-2059,16.01980403125
1,2060-2079,16.3590259375
1,2080-2099,16.545373562499996
2,2020-2039,16.5525645
2,2040-2059,17.002523375
2,2060-2079,17.2973611875
2,2080-2099,17.4931261875
3,2020-2039,18.828529812499998
3,2040-2059,19.5017964375
3,2060-2079,19.7789168125
3,2080-2099,19.9786246875
4,2020-2039,22.018436
4,2040-2059,22.503655312499998
4,2060-2079,23.0457126875
4,2080-2099,23.093351687499997
5,2020-2039,25.558205687500003
5,2040-2059,25.958597375
5,2060-2079,26.589999499999998
5,2080-2099,26.787435812500007
6,2020-2039,29.6561151875
6,2040-2059,30.304781874999996
6,2060-2079,30.716366062500004
6,2080-2099,30.933040750000004
7,2020-2039,32.347569
7,2040-2059,32.941101375
7,2060-2079,33.4262775625
7,2080-2099,33.6460530625
8,2020-2039,32.93428925
8,2040-2059,33.5494255
8,2060-2079,34.100632687499996
8,2080-2099,34.235910374999996
9,2020-2039,30.3943366875
9,2040-2059,31.030235812499996
9,2060-2079,31.470346812499997
9,2080-2099,31.585281687499997
10,2020-2039,25.730856437499998
10,2040-2059,26.4700271875
10,2060-2079,26.9367125625
10,2080-2099,27.031399562500003
11,2020-2039,20.858616499999997
11,2040-2059,21.2796304375
11,2060-2079,21.797813375000004
11,2080-2099,21.8511295625
12,2020-2039,16.83993896875
12,2040-2059,17.441638875
12,2060-2079,17.76749775
12,2080-2099,17.8206898125
