Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.1001279375
1,2040-2059,12.490895281250001
1,2060-2079,12.85277809375
1,2080-2099,12.9051110625
2,2020-2039,13.38382646875
2,2040-2059,13.8310566875
2,2060-2079,13.945770875000001
2,2080-2099,14.213102125
3,2020-2039,15.488378406250003
3,2040-2059,15.977798000000002
3,2060-2079,16.393325625000003
3,2080-2099,16.542346
4,2020-2039,18.09011828125
4,2040-2059,18.710838562500005
4,2060-2079,18.935832687499996
4,2080-2099,19.322656624999997
5,2020-2039,21.510504187500004
5,2040-2059,22.405773562500002
5,2060-2079,22.5949160625
5,2080-2099,22.761307812499997
6,2020-2039,25.945355999999993
6,2040-2059,26.73565275
6,2060-2079,27.249960125000005
6,2080-2099,27.339342687499997
7,2020-2039,29.7401851875
7,2040-2059,30.3441005
7,2060-2079,31.113844625
7,2080-2099,31.0873770625
8,2020-2039,29.421119624999996
8,2040-2059,30.3235530625
8,2060-2079,30.891706062500003
8,2080-2099,31.0391966875
9,2020-2039,25.572348000000005
9,2040-2059,26.231760562499996
9,2060-2079,26.8314411875
9,2080-2099,27.02801993750001
10,2020-2039,20.3216520625
10,2040-2059,20.8042688125
10,2060-2079,21.2146458125
10,2080-2099,21.43833325
11,2020-2039,15.571248843749999
11,2040-2059,16.0637596875
11,2060-2079,16.3290596875
11,2080-2099,16.579404593750002
12,2020-2039,12.73073465625
12,2040-2059,13.16671434375
12,2060-2079,13.5363194375
12,2080-2099,13.5569420625
