Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.150370625
1,2040-2059,25.539924250000002
1,2060-2079,25.76021375
1,2080-2099,25.9276458125
2,2020-2039,24.82862675
2,2040-2059,25.2113255625
2,2060-2079,25.437875874999996
2,2080-2099,25.573509250000004
3,2020-2039,24.848779687500006
3,2040-2059,25.217178125000004
3,2060-2079,25.475083312500004
3,2080-2099,25.6334283125
4,2020-2039,25.205478812499997
4,2040-2059,25.565663062499997
4,2060-2079,25.850970875
4,2080-2099,25.986472000000003
5,2020-2039,25.7462729375
5,2040-2059,26.095915687499996
5,2060-2079,26.391382500000006
5,2080-2099,26.538256937499998
6,2020-2039,26.383833875
6,2040-2059,26.7422970625
6,2060-2079,27.016231749999996
6,2080-2099,27.157546812499998
7,2020-2039,26.972936937500002
7,2040-2059,27.3412690625
7,2060-2079,27.5991165625
7,2080-2099,27.745917375
8,2020-2039,27.453373062500003
8,2040-2059,27.832532437500003
8,2060-2079,28.0855549375
8,2080-2099,28.238719687499998
9,2020-2039,27.642821687500003
9,2040-2059,28.022212062500003
9,2060-2079,28.302905125
9,2080-2099,28.439246124999997
10,2020-2039,27.432841500000002
10,2040-2059,27.813985125000006
10,2060-2079,28.086108812500004
10,2080-2099,28.216484624999996
11,2020-2039,26.754187875
11,2040-2059,27.1651718125
11,2060-2079,27.41359
11,2080-2099,27.535969875
12,2020-2039,25.879940312499993
12,2040-2059,26.269696687499998
12,2060-2079,26.495139374999997
12,2080-2099,26.660398437499992
