Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.404442249999992
1,2040-2059,28.7846499375
1,2060-2079,29.093285375
1,2080-2099,29.235398875
2,2020-2039,28.494531625
2,2040-2059,28.929034187499997
2,2060-2079,29.252966625000003
2,2080-2099,29.389821437499993
3,2020-2039,28.836382999999998
3,2040-2059,29.2013860625
3,2060-2079,29.559812249999997
3,2080-2099,29.698284937500002
4,2020-2039,28.778240375000003
4,2040-2059,29.1542685625
4,2060-2079,29.469583937499998
4,2080-2099,29.656723625
5,2020-2039,27.894020875
5,2040-2059,28.280107312499997
5,2060-2079,28.559810062500002
5,2080-2099,28.759589874999996
6,2020-2039,26.6591360625
6,2040-2059,27.015669250000002
6,2060-2079,27.321167562499998
6,2080-2099,27.489516437499994
7,2020-2039,25.7006899375
7,2040-2059,26.034948812499994
7,2060-2079,26.371947375
7,2080-2099,26.481465250000003
8,2020-2039,25.284322
8,2040-2059,25.613673687500004
8,2060-2079,25.938733
8,2080-2099,26.0485999375
9,2020-2039,25.482645875
9,2040-2059,25.787419875
9,2060-2079,26.096094125000004
9,2080-2099,26.218234687499997
10,2020-2039,26.199794
10,2040-2059,26.5217529375
10,2060-2079,26.8138288125
10,2080-2099,26.959384874999998
11,2020-2039,27.260586562500006
11,2040-2059,27.586572249999996
11,2060-2079,27.859757062500005
11,2080-2099,28.022598624999997
12,2020-2039,28.1242023125
12,2040-2059,28.486584375000003
12,2060-2079,28.748798875000006
12,2080-2099,28.926160812499994
