Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,5.661966637500001
1,2040-2059,6.06421155
1,2060-2079,6.58138306875
1,2080-2099,6.748074875
2,2020-2039,7.3191031
2,2040-2059,7.695908237500001
2,2060-2079,7.849364037499999
2,2080-2099,8.209320449999998
3,2020-2039,11.23654726875
3,2040-2059,11.648069293750002
3,2060-2079,11.989010506249999
3,2080-2099,11.968498781250002
4,2020-2039,16.230686843750004
4,2040-2059,16.6341838125
4,2060-2079,16.853328062499997
4,2080-2099,17.137286875
5,2020-2039,21.370790437500002
5,2040-2059,21.997593875
5,2060-2079,22.428724562499998
5,2080-2099,22.376236875
6,2020-2039,25.98280525
6,2040-2059,26.819677749999997
6,2060-2079,27.389772624999996
6,2080-2099,27.46841075
7,2020-2039,28.827299312499996
7,2040-2059,29.431332187499997
7,2060-2079,30.1470004375
7,2080-2099,30.348811374999997
8,2020-2039,28.13416
8,2040-2059,28.8036194375
8,2060-2079,29.602878375000003
8,2080-2099,29.770976937500006
9,2020-2039,22.850225
9,2040-2059,23.259500749999997
9,2060-2079,24.216641062500003
9,2080-2099,24.380477499999998
10,2020-2039,16.119125625
10,2040-2059,16.879514062500004
10,2060-2079,17.132863999999998
10,2080-2099,17.6199508125
11,2020-2039,10.561315500000001
11,2040-2059,10.94939521875
11,2060-2079,11.3780279
11,2080-2099,11.641428812500001
12,2020-2039,6.728237375
12,2040-2059,7.360958156250001
12,2060-2079,7.92539975625
12,2080-2099,7.732812656249999
