Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,4.499830406249999
1,2040-2059,4.80558658125
1,2060-2079,5.3760508875
1,2080-2099,5.37558796875
2,2020-2039,5.65252014375
2,2040-2059,6.08047255625
2,2060-2079,6.325023237499999
2,2080-2099,6.5165
3,2020-2039,8.754862443749998
3,2040-2059,9.07476498125
3,2060-2079,9.404100749999998
3,2080-2099,9.425396868750001
4,2020-2039,12.59533696875
4,2040-2059,13.087949562500002
4,2060-2079,13.213019937499999
4,2080-2099,13.51739290625
5,2020-2039,16.9400185625
5,2040-2059,17.7840195625
5,2060-2079,17.969716593749997
5,2080-2099,17.961781312499998
6,2020-2039,21.338750625
6,2040-2059,22.160880250000005
6,2060-2079,22.6108685
6,2080-2099,22.685157375000003
7,2020-2039,24.26611475
7,2040-2059,24.676872687499998
7,2060-2079,25.544500375
7,2080-2099,25.619618625
8,2020-2039,23.4848489375
8,2040-2059,24.26384475
8,2060-2079,24.999401749999997
8,2080-2099,25.033745999999997
9,2020-2039,18.9961979375
9,2040-2059,19.5203955
9,2060-2079,20.349643625
9,2080-2099,20.58647025
10,2020-2039,13.277788375
10,2040-2059,13.960424000000003
10,2060-2079,14.0732955625
10,2080-2099,14.610345937500002
11,2020-2039,8.4527167
11,2040-2059,8.983536987499999
11,2060-2079,9.222477237500001
11,2080-2099,9.5870262125
12,2020-2039,5.446712325
12,2040-2059,5.90292551875
12,2060-2079,6.3809811187499985
12,2080-2099,6.3738492375
