Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,33.142192375
1,2040-2059,33.5242055
1,2060-2079,33.99713475
1,2080-2099,34.24202706250001
2,2020-2039,35.032676875
2,2040-2059,35.459277125
2,2060-2079,35.9445319375
2,2080-2099,36.185547625
3,2020-2039,35.9361364375
3,2040-2059,36.394445749999996
3,2060-2079,36.97368225
3,2080-2099,37.268564812499996
4,2020-2039,34.6363648125
4,2040-2059,35.15168425
4,2060-2079,35.5977285
4,2080-2099,35.845433
5,2020-2039,32.739121875
5,2040-2059,33.193357625
5,2060-2079,33.59287225
5,2080-2099,33.919332937499995
6,2020-2039,31.317837124999997
6,2040-2059,31.8396991875
6,2060-2079,32.26066975
6,2080-2099,32.4802526875
7,2020-2039,30.311840312499996
7,2040-2059,30.710980874999997
7,2060-2079,31.0823251875
7,2080-2099,31.313566249999997
8,2020-2039,29.530645999999994
8,2040-2059,29.983224999999994
8,2060-2079,30.3274694375
8,2080-2099,30.582405000000005
9,2020-2039,30.027588875
9,2040-2059,30.46575675
9,2060-2079,30.8615613125
9,2080-2099,31.112065937500006
10,2020-2039,31.1798323125
10,2040-2059,31.708039937499997
10,2060-2079,31.96723325
10,2080-2099,32.27983981249999
11,2020-2039,32.3654110625
11,2040-2059,32.8494478125
11,2060-2079,33.2042585
11,2080-2099,33.496274562500005
12,2020-2039,32.332679937500004
12,2040-2059,32.8720766875
12,2060-2079,33.2352169375
12,2080-2099,33.45413175
