Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-7.7444618287499996
1,2040-2059,-6.8525225375
1,2060-2079,-6.006493150000001
1,2080-2099,-6.27059280625
2,2020-2039,-6.9659063581249985
2,2040-2059,-6.4785186875
2,2060-2079,-5.6651742562499985
2,2080-2099,-5.416256275
3,2020-2039,-2.29656220375
3,2040-2059,-1.9074534674999999
3,2060-2079,-1.3679329543749998
3,2080-2099,-1.5251144600000002
4,2020-2039,4.12184724375
4,2040-2059,4.6870169375
4,2060-2079,5.25358948125
4,2080-2099,5.27188480625
5,2020-2039,12.1797733125
5,2040-2059,12.57628446875
5,2060-2079,13.025584406250003
5,2080-2099,13.027853843750002
6,2020-2039,17.704820312499997
6,2040-2059,18.382040000000003
6,2060-2079,18.7411780625
6,2080-2099,18.796423625
7,2020-2039,19.93155675
7,2040-2059,20.5285915625
7,2060-2079,20.950668937499998
7,2080-2099,21.1231929375
8,2020-2039,17.395308812499994
8,2040-2059,17.943844874999996
8,2060-2079,18.32298896875
8,2080-2099,18.580728937499998
9,2020-2039,11.5858324375
9,2040-2059,12.225334343750001
9,2060-2079,12.478074456249999
9,2080-2099,12.80774199375
10,2020-2039,5.20451933125
10,2040-2059,5.6988088
10,2060-2079,6.229765618749999
10,2080-2099,6.42805613125
11,2020-2039,-0.712560370625
11,2040-2059,-0.16729686875
11,2060-2079,0.56833277
11,2080-2099,0.4832530478125
12,2020-2039,-5.577277371249999
12,2040-2059,-4.433783041250001
12,2060-2079,-3.7033915124999996
12,2080-2099,-3.832341456875
