Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,13.352046187500001
1,2040-2059,13.767550749999998
1,2060-2079,14.049159999999997
1,2080-2099,14.114720187500003
2,2020-2039,14.53588846875
2,2040-2059,14.9020560625
2,2060-2079,15.09685559375
2,2080-2099,15.345843625
3,2020-2039,16.46958690625
3,2040-2059,16.969961625000003
3,2060-2079,17.284874437500005
3,2080-2099,17.455349687499996
4,2020-2039,18.857535812499997
4,2040-2059,19.4847473125
4,2060-2079,19.651808125000002
4,2080-2099,20.080181562499998
5,2020-2039,22.1873551875
5,2040-2059,23.075315249999996
5,2060-2079,23.2512605
5,2080-2099,23.403210625
6,2020-2039,26.562681625000003
6,2040-2059,27.35199775
6,2060-2079,27.843109312499998
6,2080-2099,27.963371374999994
7,2020-2039,30.428188062500002
7,2040-2059,30.9561693125
7,2060-2079,31.680726625000002
7,2080-2099,31.6953195
8,2020-2039,30.337628999999996
8,2040-2059,31.244779937499995
8,2060-2079,31.753853250000002
8,2080-2099,31.831487625
9,2020-2039,26.9548795625
9,2040-2059,27.654540875000002
9,2060-2079,28.22300325
9,2080-2099,28.4041601875
10,2020-2039,21.4012266875
10,2040-2059,21.840667000000003
10,2060-2079,22.34190725
10,2080-2099,22.482531374999997
11,2020-2039,16.6151969375
11,2040-2059,17.090628125000002
11,2060-2079,17.264399437500003
11,2080-2099,17.569264687500002
12,2020-2039,13.980046687500002
12,2040-2059,14.388183249999999
12,2060-2079,14.66536778125
12,2080-2099,14.737692843750002
