Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.764783999999999
1,2040-2059,16.4259526875
1,2060-2079,16.937983125000002
1,2080-2099,17.400679937499998
2,2020-2039,18.799244312499997
2,2040-2059,19.509298687500003
2,2060-2079,19.819289062499998
2,2080-2099,20.288832124999995
3,2020-2039,23.794279312499995
3,2040-2059,24.831202312499997
3,2060-2079,24.981989437499998
3,2080-2099,25.403497937499996
4,2020-2039,29.581455062499998
4,2040-2059,30.37431175
4,2060-2079,30.878010875
4,2080-2099,31.014229375000006
5,2020-2039,34.685888375000005
5,2040-2059,35.33899343750001
5,2060-2079,36.02445324999999
5,2080-2099,35.931594375
6,2020-2039,37.516781187499994
6,2040-2059,38.09491025
6,2060-2079,38.7475745625
6,2080-2099,38.918798437499994
7,2020-2039,37.3111295625
7,2040-2059,37.9567438125
7,2060-2079,38.54512125
7,2080-2099,38.692902624999995
8,2020-2039,36.138211749999996
8,2040-2059,36.77863200000001
8,2060-2079,37.23175212500001
8,2080-2099,37.442333
9,2020-2039,34.230706125
9,2040-2059,34.855223875
9,2060-2079,35.392712374999995
9,2080-2099,35.531233625
10,2020-2039,29.620956
10,2040-2059,30.298096625
10,2060-2079,30.681863749999998
10,2080-2099,30.8934636875
11,2020-2039,22.465476812500004
11,2040-2059,23.217209437499996
11,2060-2079,23.63873575
11,2080-2099,23.952736812500003
12,2020-2039,16.91095071875
12,2040-2059,17.59735178125
12,2060-2079,18.1304894375
12,2080-2099,18.3985881875
