Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.610125125
1,2040-2059,27.204769312499998
1,2060-2079,27.6721771875
1,2080-2099,27.893587875000005
2,2020-2039,26.716622125
2,2040-2059,27.17980475
2,2060-2079,27.469793062499996
2,2080-2099,27.723155374999994
3,2020-2039,25.7718596875
3,2040-2059,26.442849875000004
3,2060-2079,26.885919062499998
3,2080-2099,27.01378875
4,2020-2039,24.174553437500002
4,2040-2059,24.61364775
4,2060-2079,25.155141562500003
4,2080-2099,25.295175625
5,2020-2039,21.5010384375
5,2040-2059,22.127673937500003
5,2060-2079,22.5330443125
5,2080-2099,22.737671062500002
6,2020-2039,19.227137687499997
6,2040-2059,19.764716500000002
6,2060-2079,20.268409749999996
6,2080-2099,20.548173624999997
7,2020-2039,19.0345115
7,2040-2059,19.59257025
7,2060-2079,20.086941250000002
7,2080-2099,20.265538312500002
8,2020-2039,20.884745750000004
8,2040-2059,21.637329937500002
8,2060-2079,22.204276125
8,2080-2099,22.337940375000002
9,2020-2039,23.560105875
9,2040-2059,24.155305437499997
9,2060-2079,24.69957625
9,2080-2099,24.9453675
10,2020-2039,24.732967125
10,2040-2059,25.290301
10,2060-2079,26.124026937500002
10,2080-2099,26.14330425
11,2020-2039,25.227149625000003
11,2040-2059,25.8580268125
11,2060-2079,26.275918125000004
11,2080-2099,26.571910687499997
12,2020-2039,25.915018125000007
12,2040-2059,26.534411624999994
12,2060-2079,27.124823875000008
12,2080-2099,27.2876439375
