Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.3851664375
1,2040-2059,26.914877750000002
1,2060-2079,27.396887062500003
1,2080-2099,27.4817234375
2,2020-2039,28.927147562500004
2,2040-2059,29.471499124999998
2,2060-2079,29.9170290625
2,2080-2099,30.035240125000005
3,2020-2039,32.097907312500006
3,2040-2059,32.6857213125
3,2060-2079,33.1028120625
3,2080-2099,33.276117625000005
4,2020-2039,34.350378
4,2040-2059,35.00371325
4,2060-2079,35.375661125
4,2080-2099,35.622342687499994
5,2020-2039,35.949960375
5,2040-2059,36.5203508125
5,2060-2079,37.231398999999996
5,2080-2099,37.308060562499996
6,2020-2039,36.5167459375
6,2040-2059,37.13818768749999
6,2060-2079,37.702746312500004
6,2080-2099,37.85843481249999
7,2020-2039,35.025585875000004
7,2040-2059,35.32964750000001
7,2060-2079,35.84940706250001
7,2080-2099,35.956395687500006
8,2020-2039,33.9792641875
8,2040-2059,34.4312795625
8,2060-2079,34.7005526875
8,2080-2099,35.00385862500001
9,2020-2039,33.651140687499996
9,2040-2059,34.203268125
9,2060-2079,34.63278437499999
9,2080-2099,34.7867659375
10,2020-2039,31.851210375
10,2040-2059,32.4194041875
10,2060-2079,32.836007124999995
10,2080-2099,32.912014125000006
11,2020-2039,28.711226562499995
11,2040-2059,29.144765062500003
11,2060-2079,29.528287374999998
11,2080-2099,29.7346264375
12,2020-2039,26.447256624999998
12,2040-2059,26.812648437500002
12,2060-2079,27.27453425
12,2080-2099,27.477952187499998
