Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.466784687500002
1,2040-2059,28.9191581875
1,2060-2079,29.208747624999994
1,2080-2099,29.384162437499995
2,2020-2039,29.098980999999995
2,2040-2059,29.538238937499997
2,2060-2079,29.826705562499995
2,2080-2099,30.017224625000008
3,2020-2039,29.468390812499997
3,2040-2059,29.8754273125
3,2060-2079,30.221483499999994
3,2080-2099,30.358338125
4,2020-2039,29.245043312499995
4,2040-2059,29.634748812500003
4,2060-2079,29.9292989375
4,2080-2099,30.072599812500002
5,2020-2039,28.7559288125
5,2040-2059,29.146430000000002
5,2060-2079,29.490510750000002
5,2080-2099,29.6708068125
6,2020-2039,28.631033937500003
6,2040-2059,29.0387340625
6,2060-2079,29.365693187500003
6,2080-2099,29.49310425000001
7,2020-2039,28.338683062500003
7,2040-2059,28.747488312500003
7,2060-2079,29.041170062499994
7,2080-2099,29.243361812499998
8,2020-2039,28.149233
8,2040-2059,28.618088687499995
8,2060-2079,28.8985950625
8,2080-2099,29.1012560625
9,2020-2039,28.389180125000003
9,2040-2059,28.8189754375
9,2060-2079,29.15667425
9,2080-2099,29.318907375000002
10,2020-2039,28.295438375
10,2040-2059,28.704257312499998
10,2060-2079,29.0386425
10,2080-2099,29.2126026875
11,2020-2039,28.014065687499997
11,2040-2059,28.382493062500004
11,2060-2079,28.6809109375
11,2080-2099,28.8612835
12,2020-2039,28.013323625000005
12,2040-2059,28.442164812500003
12,2060-2079,28.7171623125
12,2080-2099,28.9021089375
