Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-15.582168937499999
1,2040-2059,-14.190580037499998
1,2060-2079,-13.5103077875
1,2080-2099,-13.1314674875
2,2020-2039,-14.34127445625
2,2040-2059,-13.275818499999998
2,2060-2079,-12.5749301875
2,2080-2099,-12.2644820375
3,2020-2039,-9.032776212500002
3,2040-2059,-7.979419199375
3,2060-2079,-7.349055550000001
3,2080-2099,-7.127297656250001
4,2020-2039,-0.636583566875
4,2040-2059,0.11321765687499993
4,2060-2079,0.6545130207500002
4,2080-2099,0.8949549256249999
5,2020-2039,8.271202743749999
5,2040-2059,8.80727410625
5,2060-2079,9.3670174125
5,2080-2099,9.539458175
6,2020-2039,15.255783812499999
6,2040-2059,15.881188187500001
6,2060-2079,16.376935625
6,2080-2099,16.5387110625
7,2020-2039,18.473494687500004
7,2040-2059,19.0562931875
7,2060-2079,19.504092250000003
7,2080-2099,19.6708486875
8,2020-2039,16.073131875
8,2040-2059,16.852160656250003
8,2060-2079,17.204228531250003
8,2080-2099,17.520466937500004
9,2020-2039,9.948313725000002
9,2040-2059,10.779567375
9,2060-2079,11.192576937499998
9,2080-2099,11.602581375
10,2020-2039,1.92144364375
10,2040-2059,2.8384171020749998
10,2060-2079,3.3404690268749992
10,2080-2099,3.740117025
11,2020-2039,-6.1910633875
11,2040-2059,-4.98143798125
11,2060-2079,-4.3168328068749995
11,2080-2099,-3.91740216875
12,2020-2039,-12.386585512499998
12,2040-2059,-10.923812280625002
12,2060-2079,-10.3477821154375
12,2080-2099,-9.757441278125
