Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,18.649306875
1,2040-2059,19.0360185
1,2060-2079,19.409465187499997
1,2080-2099,19.7455978125
2,2020-2039,21.615952000000004
2,2040-2059,21.99599975
2,2060-2079,22.189558437500004
2,2080-2099,22.485408500000005
3,2020-2039,25.709772499999996
3,2040-2059,26.3077404375
3,2060-2079,26.719110125
3,2080-2099,26.974421125000003
4,2020-2039,30.2592535
4,2040-2059,30.865013249999997
4,2060-2079,31.287625125
4,2080-2099,31.438640875
5,2020-2039,34.10017775
5,2040-2059,34.5972069375
5,2060-2079,35.2064879375
5,2080-2099,35.394052187499994
6,2020-2039,37.425717875
6,2040-2059,38.20266625000001
6,2060-2079,38.71040831249999
6,2080-2099,38.90510000000001
7,2020-2039,38.67631018750001
7,2040-2059,39.499081125000004
7,2060-2079,39.994806374999996
7,2080-2099,40.3456275
8,2020-2039,37.759719875
8,2040-2059,38.510603562499995
8,2060-2079,38.975799625
8,2080-2099,39.378314875
9,2020-2039,34.4134755625
9,2040-2059,35.087793749999996
9,2060-2079,35.654991875
9,2080-2099,35.712790562500004
10,2020-2039,29.399571875
10,2040-2059,29.953555875000003
10,2060-2079,30.410743625000002
10,2080-2099,30.466431937499994
11,2020-2039,23.711072062500005
11,2040-2059,24.070075375000002
11,2060-2079,24.656800625000002
11,2080-2099,24.7980623125
12,2020-2039,19.2646564375
12,2040-2059,19.735235062500003
12,2060-2079,20.136692062499996
12,2080-2099,20.1474558125
