Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,22.399228375
1,2040-2059,22.999472937500002
1,2060-2079,23.2787223125
1,2080-2099,23.545340874999997
2,2020-2039,24.7568275625
2,2040-2059,25.187537250000005
2,2060-2079,25.440607500000002
2,2080-2099,25.708226499999995
3,2020-2039,28.697160749999995
3,2040-2059,29.551379937500002
3,2060-2079,29.786047500000002
3,2080-2099,29.9703764375
4,2020-2039,33.291470625
4,2040-2059,34.073922624999994
4,2060-2079,34.546257937499995
4,2080-2099,34.612987812499995
5,2020-2039,38.229553062499996
5,2040-2059,38.864379375
5,2060-2079,39.428074562499994
5,2080-2099,39.594370187500004
6,2020-2039,42.676902562500004
6,2040-2059,43.3144424375
6,2060-2079,43.8883516875
6,2080-2099,43.93532756250001
7,2020-2039,44.0645925625
7,2040-2059,44.65211631249999
7,2060-2079,45.173870625
7,2080-2099,45.2279078125
8,2020-2039,43.2295229375
8,2040-2059,43.93702175000001
8,2060-2079,44.3388274375
8,2080-2099,44.5632473125
9,2020-2039,40.9501783125
9,2040-2059,41.5408385
9,2060-2079,42.0742556875
9,2080-2099,42.2276554375
10,2020-2039,36.085849499999995
10,2040-2059,36.70919006250001
10,2060-2079,37.192775000000005
10,2080-2099,37.2533508125
11,2020-2039,29.0838888125
11,2040-2059,29.676669625
11,2060-2079,30.097982812499996
11,2080-2099,30.2602833125
12,2020-2039,23.716978499999996
12,2040-2059,24.2769959375
12,2060-2079,24.683272125
12,2080-2099,24.842574499999998
