Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.731261250000003
1,2040-2059,26.140093812499998
1,2060-2079,26.398012374999997
1,2080-2099,26.538765312499997
2,2020-2039,25.607358499999993
2,2040-2059,26.018718749999994
2,2060-2079,26.248130687500005
2,2080-2099,26.389214625
3,2020-2039,25.915278937500005
3,2040-2059,26.3028695625
3,2060-2079,26.5623980625
3,2080-2099,26.7080458125
4,2020-2039,26.38608075
4,2040-2059,26.774436749999996
4,2060-2079,27.022266874999996
4,2080-2099,27.154635687499997
5,2020-2039,26.769926624999997
5,2040-2059,27.1556464375
5,2060-2079,27.398071624999996
5,2080-2099,27.5229453125
6,2020-2039,27.1610013125
6,2040-2059,27.5560949375
6,2060-2079,27.810099
6,2080-2099,27.951608875
7,2020-2039,27.648904249999998
7,2040-2059,28.036764875000003
7,2060-2079,28.324746187499997
7,2080-2099,28.4575054375
8,2020-2039,28.1235115
8,2040-2059,28.517749562499997
8,2060-2079,28.803441937500004
8,2080-2099,28.947034562500004
9,2020-2039,28.263590312499996
9,2040-2059,28.6410591875
9,2060-2079,28.93768100000001
9,2080-2099,29.071114062499998
10,2020-2039,27.9575253125
10,2040-2059,28.342161750000002
10,2060-2079,28.618591687499993
10,2080-2099,28.74709725
11,2020-2039,27.31323925
11,2040-2059,27.714505312500002
11,2060-2079,28.006627812500003
11,2080-2099,28.115418625
12,2020-2039,26.440530625
12,2040-2059,26.813333937499998
12,2060-2079,27.0787156875
12,2080-2099,27.226497749999997
