Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,1.6411891359375
1,2040-2059,2.5381126775000005
1,2060-2079,2.947589949375
1,2080-2099,3.2277655325
2,2020-2039,3.687970625
2,2040-2059,4.3822792875
2,2060-2079,5.02752418125
2,2080-2099,5.047634812499999
3,2020-2039,7.7188930749999995
3,2040-2059,8.472969406249998
3,2060-2079,8.9123217
3,2080-2099,9.12233505
4,2020-2039,13.268641906249998
4,2040-2059,13.9109165625
4,2060-2079,14.29851175
4,2080-2099,14.5837553125
5,2020-2039,19.301720125
5,2040-2059,19.968051562500005
5,2060-2079,20.388473500000003
5,2080-2099,20.759425187500003
6,2020-2039,24.614611749999998
6,2040-2059,25.4148969375
6,2060-2079,25.844325
6,2080-2099,26.094785625000004
7,2020-2039,27.65309225
7,2040-2059,28.373316374999998
7,2060-2079,28.809835125000003
7,2080-2099,29.023530312500004
8,2020-2039,26.6239331875
8,2040-2059,27.359154500000002
8,2060-2079,27.884498312499996
8,2080-2099,28.0360455625
9,2020-2039,21.721946749999997
9,2040-2059,22.5281823125
9,2060-2079,22.913339812500006
9,2080-2099,23.147810750000005
10,2020-2039,14.637289062499997
10,2040-2059,15.284024187500002
10,2060-2079,15.883473624999999
10,2080-2099,16.106558624999998
11,2020-2039,7.484311887500001
11,2040-2059,8.213343175
11,2060-2079,8.73979533125
11,2080-2099,8.8615871375
12,2020-2039,2.91273478125
12,2040-2059,3.629767
12,2060-2079,4.06509621875
12,2080-2099,4.392269668749999
