Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.947336125
1,2040-2059,16.4625230625
1,2060-2079,16.797477125
1,2080-2099,17.010084437499998
2,2020-2039,17.5829410625
2,2040-2059,18.016394124999998
2,2060-2079,18.316097875
2,2080-2099,18.50737075
3,2020-2039,20.4773508125
3,2040-2059,21.2098826875
3,2060-2079,21.529915312500002
3,2080-2099,21.744227062500006
4,2020-2039,24.320392625
4,2040-2059,24.8137139375
4,2060-2079,25.410469625000005
4,2080-2099,25.529166312500003
5,2020-2039,28.246496062499997
5,2040-2059,28.631714750000004
5,2060-2079,29.311295875000006
5,2080-2099,29.589718999999995
6,2020-2039,32.54377625
6,2040-2059,33.1960775625
6,2060-2079,33.639395875
6,2080-2099,33.89851449999999
7,2020-2039,35.25153956250001
7,2040-2059,35.9102454375
7,2060-2079,36.454263937499995
7,2080-2099,36.6591956875
8,2020-2039,35.5986594375
8,2040-2059,36.309173
8,2060-2079,36.87362387500001
8,2080-2099,37.03809725
9,2020-2039,32.474527875
9,2040-2059,33.18628406249999
9,2060-2079,33.6882829375
9,2080-2099,33.80676450000001
10,2020-2039,27.1134481875
10,2040-2059,27.889728125
10,2060-2079,28.4038253125
10,2080-2099,28.436502937500002
11,2020-2039,21.498704562500002
11,2040-2059,21.933531687499997
11,2060-2079,22.532596562499997
11,2080-2099,22.5477271875
12,2020-2039,17.08575971875
12,2040-2059,17.718069437499995
12,2060-2079,18.0464475
12,2080-2099,18.106650125
