Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.84160243750001
1,2040-2059,35.2989561875
1,2060-2079,35.7547828125
1,2080-2099,36.0008630625
2,2020-2039,37.3427165625
2,2040-2059,37.860103
2,2060-2079,38.196148812500006
2,2080-2099,38.422841312500005
3,2020-2039,39.64934550000001
3,2040-2059,40.118897187500004
3,2060-2079,40.6901765625
3,2080-2099,40.953848125
4,2020-2039,39.218056749999995
4,2040-2059,39.77890300000001
4,2060-2079,40.210857062500004
4,2080-2099,40.50666068750001
5,2020-2039,37.018460875
5,2040-2059,37.59397781249999
5,2060-2079,38.044697000000006
5,2080-2099,38.361245249999996
6,2020-2039,35.082721625
6,2040-2059,35.706897687499996
6,2060-2079,36.1351615
6,2080-2099,36.3173199375
7,2020-2039,33.5867809375
7,2040-2059,33.913217437499995
7,2060-2079,34.327308249999994
7,2080-2099,34.476487312500005
8,2020-2039,32.14049025
8,2040-2059,32.61502575
8,2060-2079,32.898784812500004
8,2080-2099,33.0938155
9,2020-2039,32.9524114375
9,2040-2059,33.30502275
9,2060-2079,33.7590219375
9,2080-2099,33.8477595
10,2020-2039,34.8781586875
10,2040-2059,35.303340937499996
10,2060-2079,35.582828
10,2080-2099,35.8321296875
11,2020-2039,35.814510562500004
11,2040-2059,36.29039412499999
11,2060-2079,36.67211637499999
11,2080-2099,36.853507125
12,2020-2039,34.59291125
12,2040-2059,35.17072543750001
12,2060-2079,35.4661585
12,2080-2099,35.70444206249999
