Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.0185052500000005
1,2040-2059,7.6482438125000005
1,2060-2079,8.0973206875
1,2080-2099,8.22513786875
2,2020-2039,7.062330975
2,2040-2059,7.802052875
2,2060-2079,8.0339095375
2,2080-2099,8.387842950000001
3,2020-2039,9.764670531250001
3,2040-2059,10.521389275000002
3,2060-2079,10.76488019375
3,2080-2099,10.96573928125
4,2020-2039,14.336988812499998
4,2040-2059,14.912693156250002
4,2060-2079,15.277603156250002
4,2080-2099,15.4069975
5,2020-2039,18.842520250000003
5,2040-2059,19.410653250000003
5,2060-2079,19.7459526875
5,2080-2099,19.95786075
6,2020-2039,22.304554125
6,2040-2059,22.8852834375
6,2060-2079,23.3257891875
6,2080-2099,23.532099687499997
7,2020-2039,25.166859750000004
7,2040-2059,25.778534625000002
7,2060-2079,26.14419925
7,2080-2099,26.3332611875
8,2020-2039,26.168397687500004
8,2040-2059,26.872601500000002
8,2060-2079,27.188550312500002
8,2080-2099,27.335352624999995
9,2020-2039,24.033986062500002
9,2040-2059,24.692305499999996
9,2060-2079,25.0792865625
9,2080-2099,25.185724
10,2020-2039,19.244000000000003
10,2040-2059,19.983055687500002
10,2060-2079,20.292353125
10,2080-2099,20.524494437499996
11,2020-2039,14.1318164375
11,2040-2059,14.79802375
11,2060-2079,15.157233812500001
11,2080-2099,15.343352125
12,2020-2039,9.6810144375
12,2040-2059,10.3533282125
12,2060-2079,10.65028103125
12,2080-2099,10.911365981249997
