Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,6.9697361437500005
1,2040-2059,7.2990169187500005
1,2060-2079,7.673366168750001
1,2080-2099,7.656312568749998
2,2020-2039,7.903833018749999
2,2040-2059,8.28317345
2,2060-2079,8.448949693750002
2,2080-2099,8.57360109375
3,2020-2039,10.720109356250001
3,2040-2059,10.928268468750002
3,2060-2079,11.046168218750001
3,2080-2099,11.072571531249999
4,2020-2039,14.270050156249999
4,2040-2059,14.619308625
4,2060-2079,14.7064235625
4,2080-2099,14.904415031249998
5,2020-2039,18.2441771875
5,2040-2059,18.999248781249996
5,2060-2079,19.056552062499996
5,2080-2099,18.929629687499997
6,2020-2039,21.881348187500002
6,2040-2059,22.761000937500004
6,2060-2079,23.1502979375
6,2080-2099,23.038425000000004
7,2020-2039,24.336684249999998
7,2040-2059,24.8079744375
7,2060-2079,25.482894812500003
7,2080-2099,25.571366062499997
8,2020-2039,23.708875687500004
8,2040-2059,24.38009925
8,2060-2079,25.0578513125
8,2080-2099,24.9708293125
9,2020-2039,20.041831687499997
9,2040-2059,20.4512934375
9,2060-2079,21.112253437499998
9,2080-2099,21.38593025
10,2020-2039,14.882000437499999
10,2040-2059,15.3643676875
10,2060-2079,15.502888625
10,2080-2099,15.958257093749998
11,2020-2039,10.352801781249998
11,2040-2059,10.777276781249999
11,2060-2079,11.03503303125
11,2080-2099,11.27298746875
12,2020-2039,7.76928255
12,2040-2059,8.19549875
12,2060-2079,8.51727855
12,2080-2099,8.623539425
