Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.550756562500002
1,2040-2059,25.9598430625
1,2060-2079,26.2003236875
1,2080-2099,26.3588815
2,2020-2039,25.268726875
2,2040-2059,25.671094937499998
2,2060-2079,25.913084374999997
2,2080-2099,26.0424616875
3,2020-2039,25.326518125000003
3,2040-2059,25.70255
3,2060-2079,25.9736619375
3,2080-2099,26.1343839375
4,2020-2039,25.693433374999998
4,2040-2059,26.053532124999997
4,2060-2079,26.365270375
4,2080-2099,26.491471562499992
5,2020-2039,26.284201125000006
5,2040-2059,26.628942625000004
5,2060-2079,26.944670000000002
5,2080-2099,27.097657750000003
6,2020-2039,26.945277937500002
6,2040-2059,27.3025650625
6,2060-2079,27.584357624999996
6,2080-2099,27.739508937500002
7,2020-2039,27.516157125
7,2040-2059,27.88458975
7,2060-2079,28.1555585
7,2080-2099,28.314468437499993
8,2020-2039,27.936002687500007
8,2040-2059,28.30878675
8,2060-2079,28.5781111875
8,2080-2099,28.735029875
9,2020-2039,28.046836187500002
9,2040-2059,28.427239937499998
9,2060-2079,28.712764562500002
9,2080-2099,28.866954999999997
10,2020-2039,27.7904171875
10,2040-2059,28.1638973125
10,2060-2079,28.444137062499998
10,2080-2099,28.5820531875
11,2020-2039,27.100943
11,2040-2059,27.513671875
11,2060-2079,27.76058525
11,2080-2099,27.911779250000002
12,2020-2039,26.251256624999993
12,2040-2059,26.651860750000004
12,2060-2079,26.9044010625
12,2080-2099,27.0678655625
