Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,6.951595906249999
1,2040-2059,7.293415493749999
1,2060-2079,7.77118951875
1,2080-2099,7.90829416875
2,2020-2039,8.0571606625
2,2040-2059,8.44494665
2,2060-2079,8.605901150000001
2,2080-2099,8.950900218750002
3,2020-2039,11.10624909375
3,2040-2059,11.546668624999999
3,2060-2079,11.867136562499999
3,2080-2099,11.90188303125
4,2020-2039,15.182546875
4,2040-2059,15.648871593749998
4,2060-2079,15.8326350625
4,2080-2099,16.182284812499997
5,2020-2039,19.7185373125
5,2040-2059,20.453192750000003
5,2060-2079,20.7918219375
5,2080-2099,20.840638000000002
6,2020-2039,24.416148375
6,2040-2059,25.2653070625
6,2060-2079,25.751160562499997
6,2080-2099,25.86657175
7,2020-2039,27.645678124999996
7,2040-2059,28.2026654375
7,2060-2079,28.8316923125
7,2080-2099,29.037343062499993
8,2020-2039,27.1251158125
8,2040-2059,27.832818874999997
8,2060-2079,28.522623749999998
8,2080-2099,28.677625499999998
9,2020-2039,22.480934249999997
9,2040-2059,22.8691911875
9,2060-2079,23.7314313125
9,2080-2099,23.9383855
10,2020-2039,16.468103812499997
10,2040-2059,17.15923128125
10,2060-2079,17.40792053125
10,2080-2099,17.907526500000003
11,2020-2039,11.569961874999999
11,2040-2059,12.01316190625
11,2060-2079,12.3614089375
11,2080-2099,12.6334901875
12,2020-2039,8.1228455625
12,2040-2059,8.688902718749999
12,2060-2079,9.1766198875
12,2080-2099,9.0733391375
