Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.948783624999999
1,2040-2059,13.517832437500001
1,2060-2079,14.24736796875
1,2080-2099,14.466407781250002
2,2020-2039,15.290267250000001
2,2040-2059,15.956508062499998
2,2060-2079,16.615720375
2,2080-2099,16.88604965625
3,2020-2039,19.6274880625
3,2040-2059,20.177645312500005
3,2060-2079,20.7579405
3,2080-2099,21.039703000000003
4,2020-2039,23.68686675
4,2040-2059,24.438685125
4,2060-2079,24.9255493125
4,2080-2099,25.296941499999996
5,2020-2039,25.405877124999996
5,2040-2059,25.904992062499996
5,2060-2079,26.49108231250001
5,2080-2099,26.902599625000004
6,2020-2039,24.3494395
6,2040-2059,24.5848725625
6,2060-2079,25.235827812499995
6,2080-2099,25.704881499999995
7,2020-2039,22.396733562499996
7,2040-2059,22.702720125
7,2060-2079,23.21880925
7,2080-2099,23.5457975
8,2020-2039,22.1217711875
8,2040-2059,22.552298812500002
8,2060-2079,23.106526500000005
8,2080-2099,23.281588125000003
9,2020-2039,21.575136500000003
9,2040-2059,22.103747937500003
9,2060-2079,22.615771125
9,2080-2099,22.9526656875
10,2020-2039,19.858292312500005
10,2040-2059,20.230522312500003
10,2060-2079,20.7677095
10,2080-2099,20.9816520625
11,2020-2039,16.62644215625
11,2040-2059,17.08559059375
11,2060-2079,17.719886593750005
11,2080-2099,17.991653437500005
12,2020-2039,13.342804687500001
12,2040-2059,14.126989687500002
12,2060-2079,14.71002121875
12,2080-2099,15.033404562500001
