Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,10.798108000000001
1,2040-2059,11.123509
1,2060-2079,11.567239375
1,2080-2099,11.68499828125
2,2020-2039,11.350119312499999
2,2040-2059,11.763562125
2,2060-2079,11.893633531250002
2,2080-2099,12.183463937500001
3,2020-2039,13.18590725
3,2040-2059,13.625767093750001
3,2060-2079,13.925950687499999
3,2080-2099,14.033967562499997
4,2020-2039,15.981361750000001
4,2040-2059,16.472341
4,2060-2079,16.65738125
4,2080-2099,16.94038034375
5,2020-2039,19.741615187500003
5,2040-2059,20.4915115625
5,2060-2079,20.722076875000003
5,2080-2099,20.81454375
6,2020-2039,24.281588875
6,2040-2059,25.019505625
6,2060-2079,25.424056499999995
6,2080-2099,25.526322312500003
7,2020-2039,27.682255187499997
7,2040-2059,28.133263437500002
7,2060-2079,28.792096812500006
7,2080-2099,28.882161437499995
8,2020-2039,27.439400625
8,2040-2059,28.1228780625
8,2060-2079,28.7310089375
8,2080-2099,28.881695125
9,2020-2039,23.61787375
9,2040-2059,24.10052025
9,2060-2079,24.828180187500003
9,2080-2099,24.973121874999997
10,2020-2039,18.776678937499998
10,2040-2059,19.39092525
10,2060-2079,19.623311249999997
10,2080-2099,20.0566991875
11,2020-2039,14.808409187499999
11,2040-2059,15.226951093749998
11,2060-2079,15.518581312500002
11,2080-2099,15.80959759375
12,2020-2039,11.94286809375
12,2040-2059,12.40466825
12,2060-2079,12.818908375
12,2080-2099,12.8368351875
