Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.9617129375
1,2040-2059,35.44181040624999
1,2060-2079,35.83757571875
1,2080-2099,36.09022659374999
2,2020-2039,36.98378334374999
2,2040-2059,37.57577934375
2,2060-2079,37.85323103125
2,2080-2099,38.1713578125
3,2020-2039,38.852759875000004
3,2040-2059,39.34459178125
3,2060-2079,39.844284531250004
3,2080-2099,40.01083596875
4,2020-2039,38.97817540625001
4,2040-2059,39.39148959375001
4,2060-2079,39.804572281249996
4,2080-2099,40.074904406250006
5,2020-2039,37.4588249375
5,2040-2059,37.89089728125
5,2060-2079,38.32439896875
5,2080-2099,38.578616593750006
6,2020-2039,35.352585375000004
6,2040-2059,35.902582312499995
6,2060-2079,36.3333829375
6,2080-2099,36.50530021875001
7,2020-2039,33.4875479375
7,2040-2059,33.870618156249996
7,2060-2079,34.33675053125
7,2080-2099,34.5590141875
8,2020-2039,32.45692296875
8,2040-2059,32.897276375
8,2060-2079,33.27251340625
8,2080-2099,33.47908603125
9,2020-2039,32.766857906249996
9,2040-2059,33.18983234374999
9,2060-2079,33.63265565625
9,2080-2099,33.84963928125
10,2020-2039,34.36848303125
10,2040-2059,34.866800187500004
10,2060-2079,35.15754609375
10,2080-2099,35.44472934375
11,2020-2039,35.59785137499999
11,2040-2059,36.10520796875
11,2060-2079,36.50259868749999
11,2080-2099,36.72335162499999
12,2020-2039,34.695506781249996
12,2040-2059,35.20118365625001
12,2060-2079,35.6469824375
12,2080-2099,35.859964687499996
