Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,6.704696181249999
1,2040-2059,7.095685925000001
1,2060-2079,7.6670719499999995
1,2080-2099,7.81427665625
2,2020-2039,8.152143443749999
2,2040-2059,8.48312995
2,2060-2079,8.686719925000002
2,2080-2099,9.056101068750001
3,2020-2039,11.505273406250001
3,2040-2059,12.07414409375
3,2060-2079,12.419606375
3,2080-2099,12.464617375
4,2020-2039,16.1274689375
4,2040-2059,16.6113985
4,2060-2079,16.912704812500003
4,2080-2099,17.213233000000002
5,2020-2039,21.0953453125
5,2040-2059,21.777154
5,2060-2079,22.309993624999997
5,2080-2099,22.3416181875
6,2020-2039,25.976973062499997
6,2040-2059,26.8418920625
6,2060-2079,27.492056562499997
6,2080-2099,27.573536625000003
7,2020-2039,29.2905314375
7,2040-2059,29.9875779375
7,2060-2079,30.7943198125
7,2080-2099,31.0591755
8,2020-2039,28.915862250000004
8,2040-2059,29.732924624999995
8,2060-2079,30.584331
8,2080-2099,30.7765379375
9,2020-2039,23.581477625
9,2040-2059,24.092065687500003
9,2060-2079,25.07591175
9,2080-2099,25.19655175
10,2020-2039,16.809898906249998
10,2040-2059,17.6240085625
10,2060-2079,17.933913
10,2080-2099,18.4398011875
11,2020-2039,11.519820874999999
11,2040-2059,11.89626278125
11,2060-2079,12.367825624999998
11,2080-2099,12.6282814375
12,2020-2039,7.83624726875
12,2040-2059,8.450081825000002
12,2060-2079,9.005302787500002
12,2080-2099,8.901733043750001
