Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,9.099168612500002
1,2040-2059,9.472033499999997
1,2060-2079,10.004324056249999
1,2080-2099,10.143763250000001
2,2020-2039,9.897783412499997
2,2040-2059,10.233400093750001
2,2060-2079,10.4367450375
2,2080-2099,10.77319675
3,2020-2039,12.169069593749999
3,2040-2059,12.701818500000002
3,2060-2079,13.043248875
3,2080-2099,13.13481175
4,2020-2039,15.7312235625
4,2040-2059,16.195127781249997
4,2060-2079,16.4331536875
4,2080-2099,16.728642375
5,2020-2039,20.0006490625
5,2040-2059,20.699425124999998
5,2060-2079,21.099223124999998
5,2080-2099,21.161232249999998
6,2020-2039,24.777483562500002
6,2040-2059,25.562242499999996
6,2060-2079,26.046289500000004
6,2080-2099,26.137949750000004
7,2020-2039,28.110384437500006
7,2040-2059,28.704443875000003
7,2060-2079,29.356621187499996
7,2080-2099,29.4975434375
8,2020-2039,27.910400875000004
8,2040-2059,28.642603749999996
8,2060-2079,29.290805062499995
8,2080-2099,29.467597875
9,2020-2039,23.5439830625
9,2040-2059,24.0199094375
9,2060-2079,24.803895375
9,2080-2099,24.954463687500002
10,2020-2039,17.9554586875
10,2040-2059,18.686501749999998
10,2060-2079,18.97157871875
10,2080-2099,19.4523680625
11,2020-2039,13.5618436875
11,2040-2059,13.952929468750002
11,2060-2079,14.3432139375
11,2080-2099,14.61812878125
12,2020-2039,10.351664143750002
12,2040-2059,10.8796480625
12,2060-2079,11.385622843749998
12,2080-2099,11.367275281250002
