Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.209554999999995
1,2040-2059,25.599124
1,2060-2079,25.83182075
1,2080-2099,25.986249374999996
2,2020-2039,24.881264374999997
2,2040-2059,25.267173125
2,2060-2079,25.494410625
2,2080-2099,25.627171249999996
3,2020-2039,24.9133450625
3,2040-2059,25.285655500000004
3,2060-2079,25.534868375
3,2080-2099,25.6896186875
4,2020-2039,25.259993187499994
4,2040-2059,25.637217062499996
4,2060-2079,25.902540499999997
4,2080-2099,26.040510937500002
5,2020-2039,25.78280568750001
5,2040-2059,26.1460493125
5,2060-2079,26.427110125000002
5,2080-2099,26.567182687499997
6,2020-2039,26.403695125000002
6,2040-2059,26.766133312499996
6,2060-2079,27.027786812500004
6,2080-2099,27.1696428125
7,2020-2039,26.9720004375
7,2040-2059,27.345927874999997
7,2060-2079,27.5947214375
7,2080-2099,27.739960187500003
8,2020-2039,27.4642584375
8,2040-2059,27.851357625000002
8,2060-2079,28.097034374999996
8,2080-2099,28.246222374999995
9,2020-2039,27.6893945625
9,2040-2059,28.072804437499997
9,2060-2079,28.34598125000001
9,2080-2099,28.482997125000004
10,2020-2039,27.504941062499995
10,2040-2059,27.892798374999998
10,2060-2079,28.160684375000002
10,2080-2099,28.292264
11,2020-2039,26.8408823125
11,2040-2059,27.253664937499998
11,2060-2079,27.4984078125
11,2080-2099,27.621762687500002
12,2020-2039,25.960985374999996
12,2040-2059,26.340723125000004
12,2060-2079,26.573464062499994
12,2080-2099,26.7342485625
