Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,6.0286231062499995
1,2040-2059,6.368564925000001
1,2060-2079,6.752168881249999
1,2080-2099,6.774326831250001
2,2020-2039,7.095395868749999
2,2040-2059,7.474305075
2,2060-2079,7.65663793125
2,2080-2099,7.801321874999999
3,2020-2039,10.204771125
3,2040-2059,10.388211556249999
3,2060-2079,10.530705618750002
3,2080-2099,10.545728687499999
4,2020-2039,14.040519531250002
4,2040-2059,14.3900995625
4,2060-2079,14.464656187500001
4,2080-2099,14.67452959375
5,2020-2039,18.241347687500003
5,2040-2059,18.997326062500004
5,2060-2079,19.065656062499997
5,2080-2099,18.952081500000002
6,2020-2039,22.018777125
6,2040-2059,22.899006874999998
6,2060-2079,23.2722590625
6,2080-2099,23.1615073125
7,2020-2039,24.348167062500004
7,2040-2059,24.788018374999996
7,2060-2079,25.473678875
7,2080-2099,25.56889675
8,2020-2039,23.517784187500002
8,2040-2059,24.202818062499997
8,2060-2079,24.872414125000002
8,2080-2099,24.825028375000002
9,2020-2039,19.634794687500005
9,2040-2059,20.014778062499996
9,2060-2079,20.73946325
9,2080-2099,21.031850062500002
10,2020-2039,14.290085
10,2040-2059,14.818886374999998
10,2060-2079,14.912442
10,2080-2099,15.42655596875
11,2020-2039,9.56385530625
11,2040-2059,10.014723931249998
11,2060-2079,10.298630781249997
11,2080-2099,10.515219375000001
12,2020-2039,6.833149699999999
12,2040-2059,7.296502018749999
12,2060-2079,7.65019759375
12,2080-2099,7.74412745625
