Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.617156187499997
1,2040-2059,30.028716562499994
1,2060-2079,30.3448545625
1,2080-2099,30.474644124999998
2,2020-2039,30.175689125
2,2040-2059,30.6107551875
2,2060-2079,30.881032500000003
2,2080-2099,31.052873312500008
3,2020-2039,30.54933475
3,2040-2059,30.9742731875
3,2060-2079,31.187831000000003
3,2080-2099,31.4430260625
4,2020-2039,30.4479649375
4,2040-2059,30.937020124999997
4,2060-2079,31.190057624999998
4,2080-2099,31.371521437499997
5,2020-2039,29.526809375000003
5,2040-2059,29.986681125
5,2060-2079,30.299042312500003
5,2080-2099,30.46637425
6,2020-2039,28.737080875
6,2040-2059,29.245086625
6,2060-2079,29.534965
6,2080-2099,29.747701687499994
7,2020-2039,28.74916975
7,2040-2059,29.233367249999997
7,2060-2079,29.513516250000002
7,2080-2099,29.683503875
8,2020-2039,28.786267749999997
8,2040-2059,29.232476375
8,2060-2079,29.528315499999998
8,2080-2099,29.680939249999998
9,2020-2039,28.6742144375
9,2040-2059,29.110717500000007
9,2060-2079,29.414201937500003
9,2080-2099,29.569188437499996
10,2020-2039,28.562807562499998
10,2040-2059,28.9880901875
10,2060-2079,29.285510937499996
10,2080-2099,29.464521000000005
11,2020-2039,28.684156625
11,2040-2059,29.089677375
11,2060-2079,29.3698864375
11,2080-2099,29.527890937499997
12,2020-2039,29.059032874999996
12,2040-2059,29.537051812499993
12,2060-2079,29.755069187500002
12,2080-2099,29.894405875000007
