Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.468240562499997
1,2040-2059,25.864619062499997
1,2060-2079,26.1039463125
1,2080-2099,26.240725562499996
2,2020-2039,25.2083628125
2,2040-2059,25.613538249999994
2,2060-2079,25.819250187499996
2,2080-2099,25.953662749999996
3,2020-2039,25.358505249999997
3,2040-2059,25.7380844375
3,2060-2079,25.975535000000004
3,2080-2099,26.110162374999998
4,2020-2039,25.7380425
4,2040-2059,26.124375500000003
4,2060-2079,26.3624154375
4,2080-2099,26.493289375
5,2020-2039,26.190926
5,2040-2059,26.562401375
5,2060-2079,26.808730562499996
5,2080-2099,26.9394560625
6,2020-2039,26.710943812500002
6,2040-2059,27.077931875
6,2060-2079,27.326789
6,2080-2099,27.4655509375
7,2020-2039,27.2469280625
7,2040-2059,27.634903812500006
7,2060-2079,27.876253187499998
7,2080-2099,28.038410625
8,2020-2039,27.755421499999997
8,2040-2059,28.15686775
8,2060-2079,28.417313125
8,2080-2099,28.569673124999994
9,2020-2039,27.956642374999998
9,2040-2059,28.3433749375
9,2060-2079,28.618931125
9,2080-2099,28.764334874999996
10,2020-2039,27.724476312500002
10,2040-2059,28.118964750000004
10,2060-2079,28.380868125
10,2080-2099,28.517172874999996
11,2020-2039,27.100914562499998
11,2040-2059,27.509395937500003
11,2060-2079,27.773913125
11,2080-2099,27.8813526875
12,2020-2039,26.225834937500004
12,2040-2059,26.599138625000005
12,2060-2079,26.839240562500002
12,2080-2099,26.9809998125
