Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.562336499999997
1,2040-2059,28.833498625000004
1,2060-2079,29.098179062500005
1,2080-2099,29.219294312500004
2,2020-2039,28.895125250000007
2,2040-2059,29.1440995
2,2060-2079,29.45046825
2,2080-2099,29.5650785625
3,2020-2039,28.971025249999997
3,2040-2059,29.2477839375
3,2060-2079,29.537985999999997
3,2080-2099,29.646386562500002
4,2020-2039,28.736771
4,2040-2059,29.055690625
4,2060-2079,29.3382774375
4,2080-2099,29.4388280625
5,2020-2039,28.164244562499995
5,2040-2059,28.4618684375
5,2060-2079,28.729284437499995
5,2080-2099,28.837694624999994
6,2020-2039,27.358479
6,2040-2059,27.604152875
6,2060-2079,27.891942875
6,2080-2099,28.015138875
7,2020-2039,26.7863034375
7,2040-2059,27.000327
7,2060-2079,27.28779575
7,2080-2099,27.409693562500003
8,2020-2039,26.5334165
8,2040-2059,26.743891687500003
8,2060-2079,27.025693125000007
8,2080-2099,27.144706624999998
9,2020-2039,26.636882312500003
9,2040-2059,26.854587875
9,2060-2079,27.069649187499998
9,2080-2099,27.225057562500005
10,2020-2039,26.973431312499997
10,2040-2059,27.208097250000005
10,2060-2079,27.443251875
10,2080-2099,27.576462499999995
11,2020-2039,27.466595375000004
11,2040-2059,27.712023000000002
11,2060-2079,27.985598312499995
11,2080-2099,28.091916124999994
12,2020-2039,28.026413
12,2040-2059,28.281269625
12,2060-2079,28.554303875
12,2080-2099,28.6811266875
