Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,11.044073125000002
1,2040-2059,11.414986268749999
1,2060-2079,11.7460416875
1,2080-2099,11.8942850875
2,2020-2039,11.392771687500002
2,2040-2059,11.731038437499999
2,2060-2079,12.0516582375
2,2080-2099,12.277041812499998
3,2020-2039,10.207817650000003
3,2040-2059,10.621703443749999
3,2060-2079,10.85026453125
3,2080-2099,11.06963605625
4,2020-2039,7.806121179625001
4,2040-2059,8.194147523125
4,2060-2079,8.55986089375
4,2080-2099,8.659482724999998
5,2020-2039,5.47045591875
5,2040-2059,5.7568196125
5,2060-2079,6.00820830625
5,2080-2099,6.239538518750001
6,2020-2039,3.6110008437499994
6,2040-2059,3.9782648000000003
6,2060-2079,4.3401953749999995
6,2080-2099,4.459791849999999
7,2020-2039,2.862920645
7,2040-2059,3.24163295
7,2060-2079,3.56613036875
7,2080-2099,3.7273054250000004
8,2020-2039,3.2783116875000005
8,2040-2059,3.6577436624999997
8,2060-2079,3.9251806937499993
8,2080-2099,4.1990536
9,2020-2039,4.27503241875
9,2040-2059,4.676949475
9,2060-2079,4.97664668125
9,2080-2099,5.17677823125
10,2020-2039,5.811000249999999
10,2040-2059,6.1485262625
10,2060-2079,6.46970095625
10,2080-2099,6.611065318750001
11,2020-2039,7.6918887975
11,2040-2059,7.952058548125001
11,2060-2079,8.25136885625
11,2080-2099,8.394976212500001
12,2020-2039,9.57663683125
12,2040-2059,9.940409912500002
12,2060-2079,10.2368823125
12,2080-2099,10.436635625000001
