Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,17.838502750000004
1,2040-2059,18.3598105625
1,2060-2079,18.7424949375
1,2080-2099,18.942857437500003
2,2020-2039,18.163436625000003
2,2040-2059,18.630344249999997
2,2060-2079,18.8858960625
2,2080-2099,19.153749625
3,2020-2039,17.10109375
3,2040-2059,17.6775211875
3,2060-2079,18.016723812499997
3,2080-2099,18.1455095625
4,2020-2039,14.418708875
4,2040-2059,14.976676374999998
4,2060-2079,15.375008062499997
4,2080-2099,15.484125812500002
5,2020-2039,10.716543674999997
5,2040-2059,11.10466988125
5,2060-2079,11.559890843749999
5,2080-2099,11.702431668749998
6,2020-2039,7.8010235875000005
6,2040-2059,8.279126125
6,2060-2079,8.732922231249999
6,2080-2099,8.8395779
7,2020-2039,7.092148116875
7,2040-2059,7.581590352499999
7,2060-2079,7.971043162500002
7,2080-2099,8.070323462500001
8,2020-2039,8.161453462499999
8,2040-2059,8.736645137499998
8,2060-2079,9.084813612500001
8,2080-2099,9.16555291875
9,2020-2039,10.5535886125
9,2040-2059,11.001297668749999
9,2060-2079,11.41656045625
9,2080-2099,11.63083153125
10,2020-2039,12.937666718750004
10,2040-2059,13.4482657125
10,2060-2079,13.964560624999997
10,2080-2099,14.118489218750002
11,2020-2039,15.057571406250002
11,2040-2059,15.579080843749999
11,2060-2079,15.9121415
11,2080-2099,16.1272741875
12,2020-2039,16.6834745
12,2040-2059,17.2606773125
12,2060-2079,17.5694269375
12,2080-2099,17.780929625
