Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.85177425
1,2040-2059,25.2499179375
1,2060-2079,25.4791434375
1,2080-2099,25.615347437500002
2,2020-2039,24.545286250000004
2,2040-2059,24.9410834375
2,2060-2079,25.1636265
2,2080-2099,25.273655875000003
3,2020-2039,24.650597812499996
3,2040-2059,25.034149125
3,2060-2079,25.26520025
3,2080-2099,25.407214312499995
4,2020-2039,25.051604749999996
4,2040-2059,25.452414625
4,2060-2079,25.683690250000005
4,2080-2099,25.8206895625
5,2020-2039,25.571094312500005
5,2040-2059,25.949957812499996
5,2060-2079,26.199688000000002
5,2080-2099,26.333000437500004
6,2020-2039,26.112465125000003
6,2040-2059,26.486276937499998
6,2060-2079,26.7361725625
6,2080-2099,26.8802694375
7,2020-2039,26.6201065
7,2040-2059,27.01578875
7,2060-2079,27.257870125
7,2080-2099,27.412247624999996
8,2020-2039,27.11246775
8,2040-2059,27.51381475
8,2060-2079,27.773176562499998
8,2080-2099,27.922459874999994
9,2020-2039,27.324396500000002
9,2040-2059,27.710552875
9,2060-2079,27.990366687499996
9,2080-2099,28.1283359375
10,2020-2039,27.0876649375
10,2040-2059,27.488502750000002
10,2060-2079,27.7493373125
10,2080-2099,27.885715749999992
11,2020-2039,26.4992828125
11,2040-2059,26.9042183125
11,2060-2079,27.1637295625
11,2080-2099,27.277304437499993
12,2020-2039,25.644940875
12,2040-2059,26.009375625000008
12,2060-2079,26.248373062499997
12,2080-2099,26.386477375000002
