Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.799909437500002
1,2040-2059,22.273290875
1,2060-2079,22.651159562500002
1,2080-2099,22.867328437500003
2,2020-2039,22.548019874999998
2,2040-2059,22.992667562500003
2,2060-2079,23.36060975
2,2080-2099,23.5562679375
3,2020-2039,23.038482249999998
3,2040-2059,23.485265875
3,2060-2079,23.8646073125
3,2080-2099,24.046558562500003
4,2020-2039,23.0552108125
4,2040-2059,23.543440937499998
4,2060-2079,23.8748256875
4,2080-2099,24.074607812500002
5,2020-2039,22.835469250000003
5,2040-2059,23.300275437499995
5,2060-2079,23.671898687499997
5,2080-2099,23.8333916875
6,2020-2039,21.930355000000002
6,2040-2059,22.433211562500002
6,2060-2079,22.8542385625
6,2080-2099,23.024734937499996
7,2020-2039,21.638158750000002
7,2040-2059,22.148179562499998
7,2060-2079,22.528472562500003
7,2080-2099,22.740557750000004
8,2020-2039,21.994102875000003
8,2040-2059,22.477095
8,2060-2079,22.840809187500003
8,2080-2099,23.0228935625
9,2020-2039,22.31590975
9,2040-2059,22.7826625
9,2060-2079,23.142903375000003
9,2080-2099,23.314165250000002
10,2020-2039,22.516628249999997
10,2040-2059,22.964957812499996
10,2060-2079,23.312964500000007
10,2080-2099,23.485196874999996
11,2020-2039,22.4000659375
11,2040-2059,22.802660562499998
11,2060-2079,23.153495749999998
11,2080-2099,23.3427895
12,2020-2039,21.866205875
12,2040-2059,22.336241625000003
12,2060-2079,22.649762875
12,2080-2099,22.845334625000003
