Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.816103187500005
1,2040-2059,24.2221943125
1,2060-2079,24.598787249999994
1,2080-2099,24.7891069375
2,2020-2039,23.638390812499996
2,2040-2059,24.061353687500002
2,2060-2079,24.4644813125
2,2080-2099,24.570300375000002
3,2020-2039,21.949077749999994
3,2040-2059,22.293521125000005
3,2060-2079,22.741049499999995
3,2080-2099,22.94441325
4,2020-2039,18.7338615
4,2040-2059,19.112583562500003
4,2060-2079,19.606937124999998
4,2080-2099,19.8303031875
5,2020-2039,14.858353537499998
5,2040-2059,15.238716718750002
5,2060-2079,15.7336421875
5,2080-2099,15.8798523125
6,2020-2039,11.798973487500001
6,2040-2059,12.167259874999997
6,2060-2079,12.547837818749997
6,2080-2099,12.79455491875
7,2020-2039,10.756151975
7,2040-2059,11.268325599999999
7,2060-2079,11.51431385
7,2080-2099,11.758144787500003
8,2020-2039,12.198283618749999
8,2040-2059,12.6910234625
8,2060-2079,12.93517528125
8,2080-2099,13.170165625000001
9,2020-2039,15.026648343749999
9,2040-2059,15.4354493125
9,2060-2079,15.795133124999998
9,2080-2099,15.989366843750002
10,2020-2039,18.2005078125
10,2040-2059,18.553209718750004
10,2060-2079,18.99797375
10,2080-2099,19.165213
11,2020-2039,20.787592749999998
11,2040-2059,21.3015788125
11,2060-2079,21.651979437500003
11,2080-2099,21.797919124999996
12,2020-2039,22.770607312499997
12,2040-2059,23.236459249999996
12,2060-2079,23.5681905
12,2080-2099,23.8388000625
