Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.5323551875
1,2040-2059,13.05578096875
1,2060-2079,13.53253846875
1,2080-2099,13.672978375
2,2020-2039,14.360225656249998
2,2040-2059,14.964707062499999
2,2060-2079,15.3332815
2,2080-2099,15.646093312500001
3,2020-2039,17.870374687499996
3,2040-2059,18.30153425
3,2060-2079,18.786213812499998
3,2080-2099,18.922501375
4,2020-2039,21.5256466875
4,2040-2059,22.012945124999998
4,2060-2079,22.31782575
4,2080-2099,22.605470625
5,2020-2039,24.491663499999994
5,2040-2059,25.0232726875
5,2060-2079,25.2795419375
5,2080-2099,25.5466355
6,2020-2039,26.257417750000005
6,2040-2059,26.726391125000003
6,2060-2079,27.097782187500005
6,2080-2099,27.233489500000005
7,2020-2039,26.818029687499997
7,2040-2059,27.2222999375
7,2060-2079,27.630554374999996
7,2080-2099,27.751135812499996
8,2020-2039,26.713407
8,2040-2059,27.1074664375
8,2060-2079,27.572115812500005
8,2080-2099,27.6495214375
9,2020-2039,25.7107234375
9,2040-2059,26.123245312499996
9,2060-2079,26.556256187500004
9,2080-2099,26.6673325
10,2020-2039,22.653868625
10,2040-2059,23.230882875000006
10,2060-2079,23.431855062500002
10,2080-2099,23.79412475
11,2020-2039,18.414808437499996
11,2040-2059,18.8726485625
11,2060-2079,19.3282229375
11,2080-2099,19.526608437500002
12,2020-2039,13.9668308125
12,2040-2059,14.486114000000002
12,2060-2079,14.942863000000003
12,2080-2099,14.991071281249999
