Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,17.238979406249996
1,2040-2059,17.585231281250003
1,2060-2079,18.02345075
1,2080-2099,18.1190915
2,2020-2039,17.1898936875
2,2040-2059,17.530450249999998
2,2060-2079,17.843952875000003
2,2080-2099,18.0691840625
3,2020-2039,15.234688906249998
3,2040-2059,15.5852665625
3,2060-2079,15.888988375
3,2080-2099,16.046609812499998
4,2020-2039,11.820222462499999
4,2040-2059,12.17258326875
4,2060-2079,12.567933874999998
4,2080-2099,12.6235731875
5,2020-2039,8.4159018475
5,2040-2059,8.712252655624999
5,2060-2079,8.848081852499998
5,2080-2099,9.111591325000003
6,2020-2039,5.85319988125
6,2040-2059,6.191924906249999
6,2060-2079,6.5051146375
6,2080-2099,6.6115690375
7,2020-2039,5.0390329875
7,2040-2059,5.445842793749999
7,2060-2079,5.766168274999998
7,2080-2099,5.95215086875
8,2020-2039,6.099545175
8,2040-2059,6.3683652125000005
8,2060-2079,6.675114199999999
8,2080-2099,6.886414048125
9,2020-2039,7.966791769125001
9,2040-2059,8.31097075625
9,2060-2079,8.65448235625
9,2080-2099,8.831646106249998
10,2020-2039,10.612999143749999
10,2040-2059,10.94389886875
10,2060-2079,11.288796468750002
10,2080-2099,11.394128937499998
11,2020-2039,13.412308287499998
11,2040-2059,13.68466588125
11,2060-2079,14.035222699999998
11,2080-2099,14.13561390625
12,2020-2039,15.78157709375
12,2040-2059,16.162889625
12,2060-2079,16.4825043125
12,2080-2099,16.6775991875
