Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.099991375000002
1,2040-2059,21.5390148125
1,2060-2079,21.8772773125
1,2080-2099,22.148769312500004
2,2020-2039,22.731143937499997
2,2040-2059,23.275716749999997
2,2060-2079,23.6278634375
2,2080-2099,23.769701749999996
3,2020-2039,25.011666375000004
3,2040-2059,25.5051365625
3,2060-2079,25.879178187500006
3,2080-2099,26.0979721875
4,2020-2039,26.001333812500004
4,2040-2059,26.4494524375
4,2060-2079,26.808643687500005
4,2080-2099,27.082618875
5,2020-2039,25.566256
5,2040-2059,26.042435000000005
5,2060-2079,26.380597375000004
5,2080-2099,26.606090937500003
6,2020-2039,24.867674375
6,2040-2059,25.337426124999993
6,2060-2079,25.712925437500004
6,2080-2099,25.868294000000002
7,2020-2039,24.328271499999996
7,2040-2059,24.753428624999998
7,2060-2079,25.0975379375
7,2080-2099,25.238082374999998
8,2020-2039,24.0265655
8,2040-2059,24.437686999999997
8,2060-2079,24.755632937499996
8,2080-2099,24.918676687499996
9,2020-2039,24.153345687500003
9,2040-2059,24.5597528125
9,2060-2079,24.8963745625
9,2080-2099,25.058817937500002
10,2020-2039,24.117726
10,2040-2059,24.5549918125
10,2060-2079,24.905589625000005
10,2080-2099,25.044796187499998
11,2020-2039,22.5352515
11,2040-2059,22.995718812499998
11,2060-2079,23.440937375
11,2080-2099,23.58191825
12,2020-2039,20.748446437500004
12,2040-2059,21.264248875000003
12,2060-2079,21.554458625000002
12,2080-2099,21.750918624999997
