Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.861031312499996
1,2040-2059,28.1372935
1,2060-2079,28.40617775
1,2080-2099,28.525487375000004
2,2020-2039,28.181038937500002
2,2040-2059,28.4361961875
2,2060-2079,28.745284375000004
2,2080-2099,28.86180175
3,2020-2039,28.2859358125
3,2040-2059,28.5632550625
3,2060-2079,28.856944999999993
3,2080-2099,28.9617206875
4,2020-2039,28.099869374999997
4,2040-2059,28.4189411875
4,2060-2079,28.696004687500004
4,2080-2099,28.808210812499997
5,2020-2039,27.553306
5,2040-2059,27.858167999999996
5,2060-2079,28.118132375
5,2080-2099,28.235057874999995
6,2020-2039,26.7340201875
6,2040-2059,26.996517624999996
6,2060-2079,27.282940812499998
6,2080-2099,27.4016269375
7,2020-2039,26.139772375000003
7,2040-2059,26.374787500000004
7,2060-2079,26.660220812499997
7,2080-2099,26.769146187499995
8,2020-2039,25.884401125000007
8,2040-2059,26.1192666875
8,2060-2079,26.374060375000003
8,2080-2099,26.500869312499997
9,2020-2039,25.96374
9,2040-2059,26.2003199375
9,2060-2079,26.416553750000002
9,2080-2099,26.575557812500005
10,2020-2039,26.304518875
10,2040-2059,26.558879312500004
10,2060-2079,26.782102625
10,2080-2099,26.927178687499996
11,2020-2039,26.794858
11,2040-2059,27.050254999999993
11,2060-2079,27.320628500000005
11,2080-2099,27.43487075
12,2020-2039,27.3485566875
12,2040-2059,27.61092225
12,2060-2079,27.877942249999997
12,2080-2099,28.011410062499998
