Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,2.0284256625000006
1,2040-2059,2.509913285625
1,2060-2079,2.7367453934562502
1,2080-2099,3.0588282312500006
2,2020-2039,3.5954889687500007
2,2040-2059,4.082303550000001
2,2060-2079,4.26446209375
2,2080-2099,4.51233441875
3,2020-2039,7.02010333125
3,2040-2059,7.8601202875
3,2060-2079,8.010379850000001
3,2080-2099,8.210131174999999
4,2020-2039,11.865846912499999
4,2040-2059,12.520145781250003
4,2060-2079,13.01562074375
4,2080-2099,13.068515106249999
5,2020-2039,17.077442812500003
5,2040-2059,17.6537569375
5,2060-2079,18.187596749999997
5,2080-2099,18.285679375000004
6,2020-2039,22.200570593749998
6,2040-2059,22.8872161875
6,2060-2079,23.373400625
6,2080-2099,23.616899625
7,2020-2039,24.681419500000004
7,2040-2059,25.479176875
7,2060-2079,25.927626
7,2080-2099,26.1417500625
8,2020-2039,23.83418375
8,2040-2059,24.5862356875
8,2060-2079,24.960460562500003
8,2080-2099,25.257493937499998
9,2020-2039,19.9126524375
9,2040-2059,20.7457824375
9,2060-2079,21.057637937500004
9,2080-2099,21.349191812500003
10,2020-2039,14.2166653125
10,2040-2059,14.921676750000001
10,2060-2079,15.27610184375
10,2080-2099,15.417111312500001
11,2020-2039,7.762617774999999
11,2040-2059,8.373642709375
11,2060-2079,8.649058856249999
11,2080-2099,8.880421858125
12,2020-2039,3.3708367600000004
12,2040-2059,3.8118726250000003
12,2060-2079,4.09262123125
12,2080-2099,4.2414576
