Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.9743214375
1,2040-2059,23.376690000000004
1,2060-2079,23.697367812499998
1,2080-2099,23.850242312500004
2,2020-2039,22.7855855
2,2040-2059,23.194359812500004
2,2060-2079,23.519036625000002
2,2080-2099,23.623930625
3,2020-2039,22.97421525
3,2040-2059,23.401700750000003
3,2060-2079,23.704832062500003
3,2080-2099,23.8872195
4,2020-2039,23.556939625000005
4,2040-2059,23.921398625000002
4,2060-2079,24.299612187499996
4,2080-2099,24.4231501875
5,2020-2039,24.345628
5,2040-2059,24.707440937500003
5,2060-2079,25.051820624999994
5,2080-2099,25.219107125000004
6,2020-2039,25.088148062500004
6,2040-2059,25.49935331249999
6,2060-2079,25.821567687499996
6,2080-2099,25.9723804375
7,2020-2039,25.5911596875
7,2040-2059,26.010420500000002
7,2060-2079,26.308346124999996
7,2080-2099,26.468915375
8,2020-2039,25.87645
8,2040-2059,26.292135375
8,2060-2079,26.5932103125
8,2080-2099,26.754748375000002
9,2020-2039,25.8650233125
9,2040-2059,26.2756363125
9,2060-2079,26.604538125
9,2080-2099,26.762049312500004
10,2020-2039,25.4451925625
10,2040-2059,25.857701062500002
10,2060-2079,26.1763216875
10,2080-2099,26.3460204375
11,2020-2039,24.630593124999997
11,2040-2059,25.03692475
11,2060-2079,25.309326750000004
11,2080-2099,25.5095566875
12,2020-2039,23.664867750000003
12,2040-2059,24.081153062499997
12,2060-2079,24.4275668125
12,2080-2099,24.579848749999996
