Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,19.654645000000002
1,2040-2059,20.126405750000004
1,2060-2079,20.489320999999997
1,2080-2099,20.681503
2,2020-2039,19.802534562500004
2,2040-2059,20.311666625
2,2060-2079,20.646254187500002
2,2080-2099,20.806295875
3,2020-2039,19.960905812499995
3,2040-2059,20.431692625
3,2060-2079,20.792317687500002
3,2080-2099,20.973443812500005
4,2020-2039,19.591774125
4,2040-2059,20.077648
4,2060-2079,20.427882125000004
4,2080-2099,20.5943785
5,2020-2039,18.1494779375
5,2040-2059,18.6556704375
5,2060-2079,19.014242749999998
5,2080-2099,19.225590375
6,2020-2039,16.1951021875
6,2040-2059,16.693802812500003
6,2060-2079,17.108439875
6,2080-2099,17.295388375
7,2020-2039,15.381146750000003
7,2040-2059,15.897568843750001
7,2060-2079,16.3149094375
7,2080-2099,16.452830249999998
8,2020-2039,16.090111843749998
8,2040-2059,16.5675848125
8,2060-2079,17.032164
8,2080-2099,17.185540125000003
9,2020-2039,17.639955625
9,2040-2059,18.11377275
9,2060-2079,18.5275261875
9,2080-2099,18.709433562500003
10,2020-2039,19.117342687499995
10,2040-2059,19.582638750000005
10,2060-2079,19.939904249999998
10,2080-2099,20.166176937499998
11,2020-2039,19.842085062499997
11,2040-2059,20.328630312500003
11,2060-2079,20.670632562500003
11,2080-2099,20.8748535
12,2020-2039,19.773419875000002
12,2040-2059,20.293241062499998
12,2060-2079,20.5924268125
12,2080-2099,20.769242875
