Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.0504867756250003
1,2040-2059,-0.6708813746249999
1,2060-2079,-0.19419392562500004
1,2080-2099,-0.10618302249999997
2,2020-2039,-0.805364209625
2,2040-2059,-0.20809336312499993
2,2060-2079,-0.16256768443750005
2,2080-2099,0.08873698712500008
3,2020-2039,0.8873171710000001
3,2040-2059,1.3214778083124998
3,2060-2079,1.6361119275
3,2080-2099,1.7213312375
4,2020-2039,3.5600808437500002
4,2040-2059,3.99167194375
4,2060-2079,4.10040335
4,2080-2099,4.462011068750001
5,2020-2039,7.17432445375
5,2040-2059,7.697782112500001
5,2060-2079,7.835221198968751
5,2080-2099,7.906728186250001
6,2020-2039,10.889815375000001
6,2040-2059,11.680488
6,2060-2079,11.89496178125
6,2080-2099,11.868174675
7,2020-2039,13.333155218749999
7,2040-2059,13.82403025
7,2060-2079,14.319690750000001
7,2080-2099,14.3621139375
8,2020-2039,12.668372156250001
8,2040-2059,13.18800378125
8,2060-2079,13.768557062500001
8,2080-2099,13.7290015
9,2020-2039,9.38201274375
9,2040-2059,9.807182668749999
9,2060-2079,10.350759018749999
9,2080-2099,10.572204512499999
10,2020-2039,5.756781381249999
10,2040-2059,6.236569659374999
10,2060-2079,6.2868306687499995
10,2080-2099,6.750593056250001
11,2020-2039,2.5228789249999997
11,2040-2059,2.8633266837500004
11,2060-2079,3.2005488000000004
11,2080-2099,3.4591877212499997
12,2020-2039,0.19251438437500004
12,2040-2059,0.5162532084375
12,2060-2079,0.947926870375
12,2080-2099,1.05014820125
