Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,11.084150375000002
1,2040-2059,11.650879937500001
1,2060-2079,12.14422676875
1,2080-2099,12.2559113125
2,2020-2039,13.397581718749999
2,2040-2059,14.07926390625
2,2060-2079,14.531350937500001
2,2080-2099,14.8628354375
3,2020-2039,17.813996937499997
3,2040-2059,18.231346187499998
3,2060-2079,18.69121025
3,2080-2099,18.9698248125
4,2020-2039,21.861805375
4,2040-2059,22.455749125
4,2060-2079,22.717697
4,2080-2099,23.0163050625
5,2020-2039,23.45822525
5,2040-2059,23.958379937500005
5,2060-2079,24.133630812500005
5,2080-2099,24.487657875000004
6,2020-2039,23.39267225
6,2040-2059,23.957824437499998
6,2060-2079,24.233459125000003
6,2080-2099,24.4285230625
7,2020-2039,23.2201131875
7,2040-2059,23.638363875000003
7,2060-2079,23.9599135
7,2080-2099,24.08396025
8,2020-2039,22.984101062500006
8,2040-2059,23.432396874999995
8,2060-2079,23.799322625000002
8,2080-2099,23.901273687499998
9,2020-2039,21.6047465
9,2040-2059,22.1011366875
9,2060-2079,22.478816062499998
9,2080-2099,22.5891245
10,2020-2039,18.8221324375
10,2040-2059,19.3178951875
10,2060-2079,19.526352125
10,2080-2099,19.882288125000002
11,2020-2039,15.351936281250001
11,2040-2059,15.846791843750001
11,2060-2079,16.274596843750004
11,2080-2099,16.52672196875
12,2020-2039,11.82727766875
12,2040-2059,12.32809104375
12,2060-2079,12.889819531250003
12,2080-2099,12.9282388875
