Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.375083185
1,2040-2059,12.9537963875
1,2060-2079,13.18443034375
1,2080-2099,13.457724735625
2,2020-2039,13.66603359375
2,2040-2059,14.14470203125
2,2060-2079,14.388094175
2,2080-2099,14.641936999999999
3,2020-2039,16.922335187500003
3,2040-2059,17.604294312500002
3,2060-2079,17.79037145625
3,2080-2099,17.99378835
4,2020-2039,21.2422291875
4,2040-2059,21.945413562499997
4,2060-2079,22.414652625
4,2080-2099,22.54180175
5,2020-2039,25.933869750000003
5,2040-2059,26.7042483125
5,2060-2079,27.098491437500005
5,2080-2099,27.2426511875
6,2020-2039,30.057366000000002
6,2040-2059,30.752502687499998
6,2060-2079,31.28532375
6,2080-2099,31.355817437499994
7,2020-2039,31.843952499999997
7,2040-2059,32.6483839375
7,2060-2079,32.9984769375
7,2080-2099,33.183811874999996
8,2020-2039,31.622167624999996
8,2040-2059,32.333932250000004
8,2060-2079,32.801622875
8,2080-2099,32.9892481875
9,2020-2039,29.013882937499996
9,2040-2059,29.637910437499997
9,2060-2079,30.0729955
9,2080-2099,30.31062625
10,2020-2039,24.74814056250001
10,2040-2059,25.4060225
10,2060-2079,25.803496687500004
10,2080-2099,26.000965687500003
11,2020-2039,19.0658008125
11,2040-2059,19.68029339375
11,2060-2079,20.063747162500004
11,2080-2099,20.279618499999998
12,2020-2039,14.278157518749998
12,2040-2059,14.808676824999997
12,2060-2079,15.127765018750003
12,2080-2099,15.308573218749999
