Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,16.0975001875
1,2040-2059,16.708212875
1,2060-2079,17.023373250000002
1,2080-2099,17.29454634375
2,2020-2039,17.923406375
2,2040-2059,18.378994562499997
2,2060-2079,18.715579875
2,2080-2099,18.960462625
3,2020-2039,20.771232124999997
3,2040-2059,21.295751687500005
3,2060-2079,21.6185
3,2080-2099,21.9630140625
4,2020-2039,23.1241066875
4,2040-2059,23.70468475
4,2060-2079,24.095318062500002
4,2080-2099,24.283419562499997
5,2020-2039,24.3939545625
5,2040-2059,24.905466625000003
5,2060-2079,25.470441437500003
5,2080-2099,25.611065625000005
6,2020-2039,25.194276999999996
6,2040-2059,25.785989875
6,2060-2079,26.312090812500003
6,2080-2099,26.475076499999997
7,2020-2039,25.320820124999997
7,2040-2059,25.914051
7,2060-2079,26.347271624999998
7,2080-2099,26.533808562499996
8,2020-2039,25.055856374999998
8,2040-2059,25.6665348125
8,2060-2079,26.012973812499997
8,2080-2099,26.270459875
9,2020-2039,24.5720860625
9,2040-2059,25.1563375625
9,2060-2079,25.541901
9,2080-2099,25.747482874999996
10,2020-2039,23.010063312499998
10,2040-2059,23.625393125000002
10,2060-2079,24.0634234375
10,2080-2099,24.21825575
11,2020-2039,19.9296931875
11,2040-2059,20.5616785625
11,2060-2079,21.043561437500003
11,2080-2099,21.193707625
12,2020-2039,16.8572005625
12,2040-2059,17.515393562499998
12,2060-2079,17.888038999999996
12,2080-2099,18.028527875
