Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-9.828156937500001
1,2040-2059,-8.94232244375
1,2060-2079,-8.30418038125
1,2080-2099,-8.260736775
2,2020-2039,-7.618653050000001
2,2040-2059,-6.88702966875
2,2060-2079,-6.421731387499999
2,2080-2099,-6.2699515125000005
3,2020-2039,-1.770423245
3,2040-2059,-0.9928472818749998
3,2060-2079,-0.6350714740625
3,2080-2099,-0.5303864374999999
4,2020-2039,4.95251589375
4,2040-2059,5.610150639375
4,2060-2079,5.875127643750001
4,2080-2099,6.040906709375
5,2020-2039,10.89140603125
5,2040-2059,11.543414681249999
5,2060-2079,11.85255571875
5,2080-2099,12.075660037500002
6,2020-2039,16.136459187499998
6,2040-2059,16.825510843750003
6,2060-2079,17.229108312500003
6,2080-2099,17.427180375000002
7,2020-2039,19.9485929375
7,2040-2059,20.5891849375
7,2060-2079,21.047542437499995
7,2080-2099,21.258026375000004
8,2020-2039,20.083493999999995
8,2040-2059,20.838421124999996
8,2060-2079,21.1759465625
8,2080-2099,21.243404625
9,2020-2039,14.8591055625
9,2040-2059,15.63761471875
9,2060-2079,16.105964687500002
9,2080-2099,16.1657300625
10,2020-2039,7.68032168525
10,2040-2059,8.433350209375002
10,2060-2079,8.69397303125
10,2080-2099,8.88698074375
11,2020-2039,0.35963689625000006
11,2040-2059,0.9662160787499999
11,2060-2079,1.4641206123125
11,2080-2099,1.7017870818124998
12,2020-2039,-6.280132269375001
12,2040-2059,-5.4937932287499995
12,2060-2079,-5.01654314375
12,2080-2099,-4.7522077312499995
