Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,6.321025181249999
1,2040-2059,6.592705637500001
1,2060-2079,6.6045681374999985
1,2080-2099,6.613973931249999
2,2020-2039,5.98729670625
2,2040-2059,6.2177244125
2,2060-2079,6.265734087499999
2,2080-2099,6.3771894
3,2020-2039,6.408730781249999
3,2040-2059,6.572391462499999
3,2060-2079,6.5668992
3,2080-2099,6.615034175
4,2020-2039,7.447884056249999
4,2040-2059,7.6747935499999995
4,2060-2079,7.643860893749999
4,2080-2099,7.83733450625
5,2020-2039,9.516446031249998
5,2040-2059,9.83414553125
5,2060-2079,9.826759806250001
5,2080-2099,9.884203812500003
6,2020-2039,12.067923306250002
6,2040-2059,12.487771250000002
6,2060-2079,12.572635343750001
6,2080-2099,12.645707562499997
7,2020-2039,14.106217312499998
7,2040-2059,14.530274625
7,2060-2079,14.627822406249999
7,2080-2099,14.78432784375
8,2020-2039,14.3677714375
8,2040-2059,14.744232
8,2060-2079,14.82065275
8,2080-2099,15.005554343750003
9,2020-2039,12.88144559375
9,2040-2059,13.229357
9,2060-2079,13.3545481875
9,2080-2099,13.5869279375
10,2020-2039,10.67463290625
10,2040-2059,10.9686535875
10,2060-2079,11.017489081250002
10,2080-2099,11.180713468749998
11,2020-2039,8.462246125
11,2040-2059,8.79567434375
11,2060-2079,8.7729262
11,2080-2099,8.9412729
12,2020-2039,7.1576820625
12,2040-2059,7.357978662499999
12,2060-2079,7.39957448125
12,2080-2099,7.5622605187500005
