Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.42160525
1,2040-2059,27.7805746875
1,2060-2079,28.0976880625
1,2080-2099,28.2312425
2,2020-2039,27.3553698125
2,2040-2059,27.730747562500007
2,2060-2079,28.043115249999996
2,2080-2099,28.184746250000003
3,2020-2039,27.725055
3,2040-2059,28.0926733125
3,2060-2079,28.414373499999996
3,2080-2099,28.531377625
4,2020-2039,28.392185624999996
4,2040-2059,28.8166258125
4,2060-2079,29.116537562499996
4,2080-2099,29.209175124999994
5,2020-2039,28.6452106875
5,2040-2059,29.080166937500003
5,2060-2079,29.3892829375
5,2080-2099,29.545561437499998
6,2020-2039,28.4285826875
6,2040-2059,28.815686437500002
6,2060-2079,29.1144840625
6,2080-2099,29.285172187499995
7,2020-2039,28.167526749999997
7,2040-2059,28.568765499999998
7,2060-2079,28.843251687500004
7,2080-2099,29.021847687500003
8,2020-2039,28.0305013125
8,2040-2059,28.436021999999998
8,2060-2079,28.7019280625
8,2080-2099,28.872150437499997
9,2020-2039,27.9100604375
9,2040-2059,28.317394625000002
9,2060-2079,28.593866625
9,2080-2099,28.7200435
10,2020-2039,27.889695937500004
10,2040-2059,28.265234
10,2060-2079,28.527899750000003
10,2080-2099,28.6915233125
11,2020-2039,27.912082687499996
11,2040-2059,28.2565654375
11,2060-2079,28.563070875
11,2080-2099,28.7145301875
12,2020-2039,27.704694749999998
12,2040-2059,28.088386875
12,2060-2079,28.379565812499997
12,2080-2099,28.513888562499996
