Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.265196375000002
1,2040-2059,23.7309185625
1,2060-2079,24.126210500000003
1,2080-2099,24.298152000000005
2,2020-2039,23.409273125
2,2040-2059,23.868791687499996
2,2060-2079,24.208693187500003
2,2080-2099,24.374937625
3,2020-2039,23.323929687500005
3,2040-2059,23.762757187499997
3,2060-2079,24.13696825
3,2080-2099,24.314968312500003
4,2020-2039,22.6102538125
4,2040-2059,23.101748875000002
4,2060-2079,23.462066125000003
4,2080-2099,23.639355437499997
5,2020-2039,21.16374075
5,2040-2059,21.7016489375
5,2060-2079,22.0724364375
5,2080-2099,22.3063295625
6,2020-2039,19.7865900625
6,2040-2059,20.345785312500002
6,2060-2079,20.7494885
6,2080-2099,20.939749437499998
7,2020-2039,19.472217875
7,2040-2059,20.0137263125
7,2060-2079,20.4488798125
7,2080-2099,20.630091875
8,2020-2039,20.58058175
8,2040-2059,21.075442187500002
8,2060-2079,21.5470785
8,2080-2099,21.687220687499998
9,2020-2039,22.217211624999994
9,2040-2059,22.751732062499997
9,2060-2079,23.2513471875
9,2080-2099,23.448723875000002
10,2020-2039,23.3242785625
10,2040-2059,23.892625500000005
10,2060-2079,24.342134062500005
10,2080-2099,24.577385062500003
11,2020-2039,23.4330916875
11,2040-2059,24.036001875000004
11,2060-2079,24.493128
11,2080-2099,24.648761375
12,2020-2039,23.2883530625
12,2040-2059,23.7885791875
12,2060-2079,24.141490062499997
12,2080-2099,24.301992875
