Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,1.570376045625
1,2040-2059,1.9060118674999997
1,2060-2079,2.3913873375
1,2080-2099,2.5164315143750002
2,2020-2039,1.944615865
2,2040-2059,2.3050448062499997
2,2060-2079,2.48903499
2,2080-2099,2.78549685
3,2020-2039,3.82435410625
3,2040-2059,4.22547886875
3,2060-2079,4.540605193749999
3,2080-2099,4.6261010562500005
4,2020-2039,6.843650508750001
4,2040-2059,7.097983870625
4,2060-2079,7.331535529375
4,2080-2099,7.677831506250001
5,2020-2039,10.73990964375
5,2040-2059,11.208796731250002
5,2060-2079,11.4908240625
5,2080-2099,11.614331512499998
6,2020-2039,14.94750253125
6,2040-2059,15.67601375
6,2060-2079,16.023198500000003
6,2080-2099,16.01778315625
7,2020-2039,17.772251062499997
7,2040-2059,18.26205425
7,2060-2079,18.742462437500002
7,2080-2099,18.8766555625
8,2020-2039,17.2412465
8,2040-2059,17.80065659375
8,2060-2079,18.308976812500003
8,2080-2099,18.417639812500003
9,2020-2039,13.5308353125
9,2040-2059,13.863670875
9,2060-2079,14.484736218750001
9,2080-2099,14.630720031250002
10,2020-2039,9.210884299999998
10,2040-2059,9.735630475
10,2060-2079,9.968649725
10,2080-2099,10.311395412500001
11,2020-2039,5.65885089375
11,2040-2059,5.9201966499999985
11,2060-2079,6.35439144375
11,2080-2099,6.50036795625
12,2020-2039,2.83291427375
12,2040-2059,3.25863404375
12,2060-2079,3.7543842562500007
12,2080-2099,3.7044956125000006
